January 2022 Contiguous U.S. County Precipitation
Units: Inches
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
AR-039,Dallas County,Arkansas,2.58,-2.03,28,4.61
AR-041,Desha County,Arkansas,1.79,-3.05,14,4.84
AR-043,Drew County,Arkansas,1.74,-3.18,13,4.92
AR-045,Faulkner County,Arkansas,4.59,0.51,81,4.08
AR-047,Franklin County,Arkansas,2.35,-0.72,52,3.07
AR-049,Fulton County,Arkansas,3.9,0.7,88,3.2
AR-051,Garland County,Arkansas,3.44,-0.75,64,4.19
AR-053,Grant County,Arkansas,3.34,-1.24,52,4.58
AR-055,Greene County,Arkansas,6.44,2.27,108,4.17
AR-057,Hempstead County,Arkansas,1.69,-2.48,17,4.17
AR-059,Hot Spring County,Arkansas,3.05,-1.35,47,4.4
AR-061,Howard County,Arkansas,1.72,-2.2,21,3.92
AR-063,Independence County,Arkansas,6.96,2.95,117,4.01
AR-065,Izard County,Arkansas,5.69,2.3,113,3.39
AR-067,Jackson County,Arkansas,5.91,1.6,100,4.31
AR-069,Jefferson County,Arkansas,2.63,-2.05,33,4.68
AR-071,Johnson County,Arkansas,3,-0.34,65,3.34
AR-073,Lafayette County,Arkansas,1.21,-3.23,7,4.44
AR-075,Lawrence County,Arkansas,7.13,3.15,114,3.98
AR-077,Lee County,Arkansas,3.73,-0.98,57,4.71
AR-079,Lincoln County,Arkansas,1.85,-2.91,16,4.76
AR-081,Little River County,Arkansas,1.28,-2.43,13,3.71
AR-083,Logan County,Arkansas,3.36,0.11,77,3.25
AR-085,Lonoke County,Arkansas,5.25,0.78,86,4.47
AR-087,Madison County,Arkansas,2.02,-0.87,49,2.89
AR-089,Marion County,Arkansas,3.4,0.67,90,2.73
AR-091,Miller County,Arkansas,1.44,-2.72,13,4.16
AR-093,Mississippi County,Arkansas,4.9,0.43,88,4.47
AR-095,Monroe County,Arkansas,2.93,-1.68,42,4.61
AR-097,Montgomery County,Arkansas,2.37,-1.56,38,3.93
AR-099,Nevada County,Arkansas,1.67,-2.71,16,4.38
AR-101,Newton County,Arkansas,2.52,-0.63,58,3.15
AR-103,Ouachita County,Arkansas,1.76,-2.81,15,4.57
AR-105,Perry County,Arkansas,3.36,-0.47,65,3.83
AR-107,Phillips County,Arkansas,2.92,-1.86,33,4.78
AR-109,Pike County,Arkansas,2.07,-2.05,27,4.12
AR-111,Poinsett County,Arkansas,5.4,0.94,92,4.46
AR-113,Polk County,Arkansas,2.38,-1.38,38,3.76
AR-115,Pope County,Arkansas,4.53,0.96,97,3.57
AR-117,Prairie County,Arkansas,4.26,-0.24,73,4.5
AR-119,Pulaski County,Arkansas,4.55,0.2,78,4.35
AR-121,Randolph County,Arkansas,7.29,3.45,116,3.84
AR-123,St. Francis County,Arkansas,5.01,0.39,83,4.62
AR-125,Saline County,Arkansas,3.55,-0.83,64,4.38
AR-127,Scott County,Arkansas,3.39,0,73,3.39
AR-129,Searcy County,Arkansas,3.71,0.61,85,3.1
AR-131,Sebastian County,Arkansas,2.44,-0.5,62,2.94
AR-133,Sevier County,Arkansas,1.45,-2.23,19,3.68
AR-135,Sharp County,Arkansas,5.76,2.08,108,3.68
AR-137,Stone County,Arkansas,6.61,3.09,119,3.52
AR-139,Union County,Arkansas,1.25,-3.62,5,4.87
AR-141,Van Buren County,Arkansas,4.46,0.75,93,3.71
AR-143,Washington County,Arkansas,1.68,-1.11,43,2.79
AR-145,White County,Arkansas,5.26,0.89,91,4.37
AR-147,Woodruff County,Arkansas,4.89,0.43,84,4.46
AR-149,Yell County,Arkansas,3.97,0.43,84,3.54
CA-001,Alameda County,California,0.17,-3.8,3,3.97
CA-003,Alpine County,California,0.13,-6.47,1,6.6
CA-005,Amador County,California,0.28,-6.42,2,6.7
CA-007,Butte County,California,0.9,-7.83,7,8.73
CA-009,Calaveras County,California,0.21,-6.45,2,6.66
CA-011,Colusa County,California,0.23,-4.23,2,4.46
CA-013,Contra Costa County,California,0.2,-3.89,3,4.09
CA-015,Del Norte County,California,4.79,-9.11,16,13.9
CA-017,El Dorado County,California,0.47,-7.96,2,8.43
CA-019,Fresno County,California,0.03,-3.72,1,3.75
CA-021,Glenn County,California,0.28,-4.88,4,5.16
CA-023,Humboldt County,California,3.24,-8.42,13,11.66
CA-025,Imperial County,California,0,-0.53,1,0.53
CA-027,Inyo County,California,0.01,-1.02,1,1.03
CA-029,Kern County,California,0.06,-1.7,3,1.76
CA-031,Kings County,California,0.01,-1.52,3,1.53
CA-033,Lake County,California,1.03,-8.02,9,9.05
CA-035,Lassen County,California,0.26,-3.07,4,3.33
CA-037,Los Angeles County,California,0.14,-3.15,7,3.29
CA-039,Madera County,California,0.03,-4.41,1,4.44
CA-041,Marin County,California,1.08,-6.71,10,7.79
CA-043,Mariposa County,California,0.03,-6.34,1,6.37
CA-045,Mendocino County,California,1.62,-8.85,9,10.47
CA-047,Merced County,California,0.03,-2.23,2,2.26
CA-049,Modoc County,California,0.56,-2.14,7,2.7
CA-051,Mono County,California,0.01,-2.63,1,2.64
CA-053,Monterey County,California,0.1,-4.29,2,4.39
CA-055,Napa County,California,0.82,-6.05,8,6.87
CA-057,Nevada County,California,0.97,-8.64,4,9.61
CA-059,Orange County,California,0.07,-2.79,6,2.86
CA-061,Placer County,California,0.68,-8.03,2,8.71
CA-063,Plumas County,California,0.68,-7.08,5,7.76
CA-065,Riverside County,California,0.04,-1.5,5,1.54
CA-067,Sacramento County,California,0.08,-3.82,2,3.9
CA-069,San Benito County,California,0.03,-3.42,1,3.45
CA-071,San Bernardino County,California,0.05,-1.12,7,1.17
CA-073,San Diego County,California,0.25,-2.49,8,2.74
CA-075,San Francisco County,California,0.63,-4.64,7,5.27
CA-077,San Joaquin County,California,0.04,-2.89,2,2.93
CA-079,San Luis Obispo County,California,0.12,-3.59,4,3.71
CA-081,San Mateo County,California,0.54,-5.66,6,6.2
CA-083,Santa Barbara County,California,0.19,-3.88,6,4.07
CA-085,Santa Clara County,California,0.15,-4.69,2,4.84
CA-087,Santa Cruz County,California,0.49,-6.7,5,7.19
CA-089,Shasta County,California,1.52,-6.1,13,7.62
CA-091,Sierra County,California,0.64,-7.93,3,8.57
CA-093,Siskiyou County,California,1.74,-5,11,6.74
CA-095,Solano County,California,0.36,-4.01,6,4.37
CA-097,Sonoma County,California,1.03,-8.09,8,9.12
CA-099,Stanislaus County,California,0.04,-2.72,2,2.76
CA-101,Sutter County,California,0.09,-3.84,1,3.93
CA-103,Tehama County,California,0.62,-6.24,7,6.86
CA-105,Trinity County,California,2.07,-8.7,11,10.77
CA-107,Tulare County,California,0.02,-4.1,2,4.12
CA-109,Tuolumne County,California,0.06,-7.62,1,7.68
CA-111,Ventura County,California,0.3,-4.14,9,4.44
CA-113,Yolo County,California,0.27,-3.98,4,4.25
CA-115,Yuba County,California,0.7,-6.73,4,7.43
CO-001,Adams County,Colorado,0.87,0.48,117,0.39
CO-003,Alamosa County,Colorado,0.55,0.13,90,0.42
CO-005,Arapahoe County,Colorado,0.8,0.38,110,0.42
CO-007,Archuleta County,Colorado,0.49,-1.61,14,2.1
CO-009,Baca County,Colorado,0.43,0.09,87,0.34
CO-011,Bent County,Colorado,0.45,0.14,95,0.31
CO-013,Boulder County,Colorado,1.59,0.73,121,0.86
CO-014,Broomfield County,Colorado,1,0.59,124,0.41
CO-015,Chaffee County,Colorado,0.75,-0.34,48,1.09
CO-017,Cheyenne County,Colorado,0.43,0.15,99,0.28
CO-019,Clear Creek County,Colorado,2.41,0.88,113,1.53
CO-021,Conejos County,Colorado,0.59,-0.64,28,1.23
CO-023,Costilla County,Colorado,0.93,0.06,75,0.87
CO-025,Crowley County,Colorado,0.38,0.13,101,0.25
CO-027,Custer County,Colorado,1.04,0.12,81,0.92
CO-029,Delta County,Colorado,0.4,-1.16,3,1.56
CO-031,Denver County,Colorado,0.82,0.4,116,0.42
CO-033,Dolores County,Colorado,0.27,-1.83,3,2.1
CO-035,Douglas County,Colorado,1.17,0.59,120,0.58
CO-037,Eagle County,Colorado,1.63,-0.8,38,2.43
CO-039,Elbert County,Colorado,0.68,0.26,101,0.42
CO-041,El Paso County,Colorado,0.54,0.19,103,0.35
CO-043,Fremont County,Colorado,0.44,-0,69,0.44
CO-045,Garfield County,Colorado,0.9,-1.32,10,2.22
CO-047,Gilpin County,Colorado,1.76,0.67,118,1.09
CO-049,Grand County,Colorado,2.18,0.21,84,1.97
CO-051,Gunnison County,Colorado,1.03,-1.1,24,2.13
CO-053,Hinsdale County,Colorado,0.63,-1.95,9,2.58
CO-055,Huerfano County,Colorado,1.06,0.4,105,0.66
CO-057,Jackson County,Colorado,2.24,0.02,78,2.22
CO-059,Jefferson County,Colorado,1.21,0.66,122,0.55
CO-061,Kiowa County,Colorado,0.35,0.1,94,0.25
CO-063,Kit Carson County,Colorado,0.7,0.36,112,0.34
CO-065,Lake County,Colorado,1.41,-0.71,42,2.12
CO-067,La Plata County,Colorado,0.24,-1.88,4,2.12
CO-069,Larimer County,Colorado,1.83,0.71,109,1.12
CO-071,Las Animas County,Colorado,0.68,0.21,99,0.47
CO-073,Lincoln County,Colorado,0.33,0.08,89,0.25
CO-075,Logan County,Colorado,0.37,0.05,86,0.32
CO-077,Mesa County,Colorado,0.37,-1.06,6,1.43
CO-079,Mineral County,Colorado,0.64,-2.01,10,2.65
CO-081,Moffat County,Colorado,0.63,-0.48,29,1.11
CO-083,Montezuma County,Colorado,0.11,-1.39,3,1.5
CO-085,Montrose County,Colorado,0.24,-1.03,1,1.27
CO-087,Morgan County,Colorado,0.73,0.44,117,0.29
CO-089,Otero County,Colorado,0.6,0.21,104,0.39
CO-091,Ouray County,Colorado,0.83,-0.95,23,1.78
CO-093,Park County,Colorado,1.04,0.26,96,0.78
CO-095,Phillips County,Colorado,0.46,0.13,97,0.33
CO-097,Pitkin County,Colorado,1.41,-1.49,22,2.9
CO-099,Prowers County,Colorado,0.5,0.18,98,0.32
CO-101,Pueblo County,Colorado,0.55,0.16,100,0.39
CO-103,Rio Blanco County,Colorado,0.9,-0.73,29,1.63
CO-105,Rio Grande County,Colorado,0.53,-0.33,48,0.86
CO-107,Routt County,Colorado,1.95,-0.72,44,2.67
CO-109,Saguache County,Colorado,0.72,-0.3,52,1.02
CO-111,San Juan County,Colorado,0.82,-3.34,6,4.16
CO-113,San Miguel County,Colorado,0.28,-1.29,2,1.57
CO-115,Sedgwick County,Colorado,0.44,0.1,93,0.34
CO-117,Summit County,Colorado,2.23,-0.11,70,2.34
CO-119,Teller County,Colorado,0.89,0.25,97,0.64
CO-121,Washington County,Colorado,0.51,0.17,101,0.34
CO-123,Weld County,Colorado,0.72,0.42,123,0.3
CO-125,Yuma County,Colorado,0.37,0.02,85,0.35
CT-001,Fairfield County,Connecticut,2.87,-0.77,54,3.64
CT-003,Hartford County,Connecticut,2.27,-1.37,28,3.64
CT-005,Litchfield County,Connecticut,2.42,-1.25,34,3.67
CT-007,Middlesex County,Connecticut,2.66,-1.21,34,3.87
CT-009,New Haven County,Connecticut,2.9,-0.94,47,3.84
CT-011,New London County,Connecticut,2.41,-1.43,27,3.84
CT-013,Tolland County,Connecticut,2.39,-1.26,29,3.65
CT-015,Windham County,Connecticut,3.01,-0.81,44,3.82
DE-001,Kent County,Delaware,4.01,0.54,99,3.47
DE-003,New Castle County,Delaware,2.67,-0.75,43,3.42
DE-005,Sussex County,Delaware,4.99,1.45,112,3.54
FL-001,Alachua County,Florida,1.09,-2.05,20,3.14
FL-003,Baker County,Florida,1.18,-2.13,19,3.31
FL-005,Bay County,Florida,4.09,-0.27,68,4.36
FL-007,Bradford County,Florida,1.03,-2.2,20,3.23
FL-009,Brevard County,Florida,1.54,-0.83,52,2.37
FL-011,Broward County,Florida,3.95,1.75,114,2.2
FL-013,Calhoun County,Florida,4.47,0.09,78,4.38
FL-015,Charlotte County,Florida,2.07,0.04,83,2.03
FL-017,Citrus County,Florida,1.69,-1.23,39,2.92
FL-019,Clay County,Florida,1.01,-2.02,24,3.03
FL-021,Collier County,Florida,2.21,0.41,91,1.8
FL-023,Columbia County,Florida,1.37,-2.04,20,3.41
FL-027,DeSoto County,Florida,1.67,-0.42,68,2.09
FL-029,Dixie County,Florida,1.41,-1.97,22,3.38
FL-031,Duval County,Florida,1.09,-1.85,26,2.94
FL-033,Escambia County,Florida,2.63,-2.12,23,4.75
FL-035,Flagler County,Florida,1.03,-1.68,29,2.71
FL-037,Franklin County,Florida,3.45,-0.46,60,3.91
FL-039,Gadsden County,Florida,4.62,0.15,77,4.47
FL-041,Gilchrist County,Florida,1.38,-1.91,22,3.29
FL-043,Glades County,Florida,1.56,-0.34,71,1.9
FL-045,Gulf County,Florida,3.6,-0.4,64,4
FL-047,Hamilton County,Florida,1.99,-1.72,30,3.71
FL-049,Hardee County,Florida,1.24,-1.01,45,2.25
FL-051,Hendry County,Florida,1.63,-0.22,73,1.85
FL-053,Hernando County,Florida,1.55,-1.27,41,2.82
FL-055,Highlands County,Florida,1.5,-0.57,63,2.07
FL-057,Hillsborough County,Florida,1.33,-1.17,40,2.5
FL-059,Holmes County,Florida,4.99,0.12,80,4.87
FL-061,Indian River County,Florida,1.71,-0.62,62,2.33
FL-063,Jackson County,Florida,5.15,0.6,85,4.55
FL-065,Jefferson County,Florida,4.08,-0.1,69,4.18
FL-067,Lafayette County,Florida,2.14,-1.41,43,3.55
FL-069,Lake County,Florida,1.08,-1.44,27,2.52
FL-071,Lee County,Florida,1.96,0.09,82,1.87
FL-073,Leon County,Florida,4.53,0.23,79,4.3
FL-075,Levy County,Florida,1.56,-1.64,31,3.2
FL-077,Liberty County,Florida,4.1,-0.13,73,4.23
FL-079,Madison County,Florida,3.1,-0.86,47,3.96
FL-081,Manatee County,Florida,0.91,-1.52,28,2.43
FL-083,Marion County,Florida,1.11,-1.71,27,2.82
FL-085,Martin County,Florida,2.09,-0.32,75,2.41
FL-086,Miami-Dade County,Florida,3.51,1.53,113,1.98
FL-087,Monroe County,Florida,2.89,1.07,106,1.82
FL-089,Nassau County,Florida,1.47,-1.62,32,3.09
FL-091,Okaloosa County,Florida,4.37,-0.43,66,4.8
FL-093,Okeechobee County,Florida,1.69,-0.44,67,2.13
FL-095,Orange County,Florida,1.15,-1.16,39,2.31
FL-097,Osceola County,Florida,1.49,-0.75,52,2.24
FL-099,Palm Beach County,Florida,2.64,0.26,87,2.38
FL-101,Pasco County,Florida,1.5,-1.19,39,2.69
FL-103,Pinellas County,Florida,1.46,-1.14,41,2.6
FL-105,Polk County,Florida,1.6,-0.75,58,2.35
FL-107,Putnam County,Florida,0.94,-1.94,21,2.88
FL-109,St. Johns County,Florida,0.97,-1.86,24,2.83
FL-111,St. Lucie County,Florida,2.06,-0.24,72,2.3
FL-113,Santa Rosa County,Florida,3.41,-1.4,41,4.81
FL-115,Sarasota County,Florida,1.27,-1.1,47,2.37
FL-117,Seminole County,Florida,1.23,-1.11,42,2.34
FL-119,Sumter County,Florida,1.29,-1.41,33,2.7
FL-121,Suwannee County,Florida,2.06,-1.53,35,3.59
FL-123,Taylor County,Florida,2.73,-1.01,46,3.74
FL-125,Union County,Florida,1.1,-2.19,17,3.29
FL-127,Volusia County,Florida,1.18,-1.3,35,2.48
FL-129,Wakulla County,Florida,4.07,-0.02,80,4.09
FL-131,Walton County,Florida,4.51,-0.32,67,4.83
FL-133,Washington County,Florida,4.63,-0.03,75,4.66
GA-001,Appling County,Georgia,3.76,0.04,70,3.72
GA-003,Atkinson County,Georgia,4.01,0.06,80,3.95
GA-005,Bacon County,Georgia,3.13,-0.64,58,3.77
GA-007,Baker County,Georgia,4.96,0.4,88,4.56
GA-009,Baldwin County,Georgia,4.23,-0.06,72,4.29
GA-011,Banks County,Georgia,4.23,-0.77,52,5
GA-013,Barrow County,Georgia,3.7,-1.16,46,4.86
GA-015,Bartow County,Georgia,3.29,-1.61,34,4.9
GA-017,Ben Hill County,Georgia,4.76,0.63,89,4.13
GA-019,Berrien County,Georgia,5.08,0.95,98,4.13
GA-021,Bibb County,Georgia,3.8,-0.42,63,4.22
GA-023,Bleckley County,Georgia,4.08,-0.26,68,4.34
GA-025,Brantley County,Georgia,2.52,-0.86,48,3.38
GA-027,Brooks County,Georgia,5.19,0.96,99,4.23
GA-029,Bryan County,Georgia,3.43,0.03,74,3.4
GA-031,Bulloch County,Georgia,4.76,1.12,100,3.64
GA-033,Burke County,Georgia,3.88,0.01,77,3.87
GA-035,Butts County,Georgia,4.32,-0.24,69,4.56
GA-037,Calhoun County,Georgia,4.31,-0.41,65,4.72
GA-039,Camden County,Georgia,2.07,-1.11,41,3.18
GA-043,Candler County,Georgia,4.99,1.23,102,3.76
GA-045,Carroll County,Georgia,4.12,-1.01,48,5.13
GA-047,Catoosa County,Georgia,4.83,-0.31,62,5.14
GA-049,Charlton County,Georgia,1.98,-1.3,37,3.28
GA-051,Chatham County,Georgia,3.01,-0.29,65,3.3
GA-053,Chattahoochee County,Georgia,3.6,-0.96,53,4.56
GA-055,Chattooga County,Georgia,5.17,-0.23,68,5.4
GA-057,Cherokee County,Georgia,3.35,-1.8,31,5.15
GA-059,Clarke County,Georgia,3.59,-1.15,45,4.74
GA-061,Clay County,Georgia,4.91,0.11,76,4.8
GA-063,Clayton County,Georgia,3.59,-1.01,47,4.6
GA-065,Clinch County,Georgia,2.57,-1.08,43,3.65
GA-067,Cobb County,Georgia,3.44,-1.39,41,4.83
GA-069,Coffee County,Georgia,4.15,0.12,79,4.03
GA-071,Colquitt County,Georgia,5.61,1.24,101,4.37
GA-073,Columbia County,Georgia,3.45,-0.74,56,4.19
GA-075,Cook County,Georgia,5.46,1.25,102,4.21
GA-077,Coweta County,Georgia,3.77,-0.98,51,4.75
GA-079,Crawford County,Georgia,3.55,-0.77,55,4.32
GA-081,Crisp County,Georgia,4.08,-0.24,69,4.32
GA-083,Dade County,Georgia,5.64,0.43,83,5.21
GA-085,Dawson County,Georgia,3.92,-1.84,37,5.76
GA-087,Decatur County,Georgia,4.82,0.32,85,4.5
GA-089,DeKalb County,Georgia,3.67,-1.15,45,4.82
GA-091,Dodge County,Georgia,4.44,0.2,82,4.24
GA-093,Dooly County,Georgia,3.75,-0.68,59,4.43
GA-095,Dougherty County,Georgia,4.41,-0.09,74,4.5
GA-097,Douglas County,Georgia,3.64,-1.26,41,4.9
GA-099,Early County,Georgia,5.31,0.58,90,4.73
GA-101,Echols County,Georgia,2.09,-1.66,32,3.75
GA-103,Effingham County,Georgia,4.06,0.58,92,3.48
GA-105,Elbert County,Georgia,3.49,-1.06,43,4.55
GA-107,Emanuel County,Georgia,4.5,0.64,92,3.86
GA-109,Evans County,Georgia,4.59,1,100,3.59
GA-111,Fannin County,Georgia,5.41,-0.54,60,5.95
GA-113,Fayette County,Georgia,3.65,-0.92,50,4.57
GA-115,Floyd County,Georgia,4.22,-0.85,52,5.07
GA-117,Forsyth County,Georgia,3.68,-1.52,37,5.2
GA-119,Franklin County,Georgia,4,-0.72,57,4.72
GA-121,Fulton County,Georgia,3.5,-1.3,38,4.8
GA-123,Gilmer County,Georgia,4.69,-1.53,48,6.22
GA-125,Glascock County,Georgia,3.75,-0.5,63,4.25
GA-127,Glynn County,Georgia,2.13,-1.06,43,3.19
GA-129,Gordon County,Georgia,3.66,-1.43,43,5.09
GA-131,Grady County,Georgia,5.03,0.61,91,4.42
GA-133,Greene County,Georgia,3.77,-0.78,54,4.55
GA-135,Gwinnett County,Georgia,3.77,-1.2,44,4.97
GA-137,Habersham County,Georgia,4.56,-1.35,44,5.91
GA-139,Hall County,Georgia,4.17,-1.04,48,5.21
GA-141,Hancock County,Georgia,4.01,-0.38,66,4.39
GA-143,Haralson County,Georgia,4.65,-0.52,59,5.17
GA-145,Harris County,Georgia,3.85,-0.75,56,4.6
GA-147,Hart County,Georgia,3.39,-1.21,40,4.6
GA-149,Heard County,Georgia,3.61,-1.4,41,5.01
GA-151,Henry County,Georgia,3.88,-0.77,54,4.65
GA-153,Houston County,Georgia,3.97,-0.41,63,4.38
GA-155,Irwin County,Georgia,4.92,0.76,95,4.16
GA-157,Jackson County,Georgia,3.81,-0.99,49,4.8
GA-159,Jasper County,Georgia,4.8,0.25,79,4.55
GA-161,Jeff Davis County,Georgia,4.18,0.19,83,3.99
GA-163,Jefferson County,Georgia,3.7,-0.34,66,4.04
GA-165,Jenkins County,Georgia,4.29,0.46,88,3.83
GA-167,Johnson County,Georgia,4.12,0.07,76,4.05
GA-169,Jones County,Georgia,4.31,-0,71,4.31
GA-171,Lamar County,Georgia,3.88,-0.65,57,4.53
GA-173,Lanier County,Georgia,4.39,0.45,85,3.94
GA-175,Laurens County,Georgia,4.49,0.34,84,4.15
GA-177,Lee County,Georgia,3.74,-0.81,57,4.55
GA-179,Liberty County,Georgia,2.93,-0.42,62,3.35
GA-181,Lincoln County,Georgia,3.47,-0.94,51,4.41
GA-183,Long County,Georgia,3.2,-0.22,68,3.42
GA-185,Lowndes County,Georgia,4.15,0.13,79,4.02
GA-187,Lumpkin County,Georgia,4.75,-1.23,46,5.98
GA-189,McDuffie County,Georgia,3.59,-0.74,57,4.33
GA-191,McIntosh County,Georgia,2.15,-1.07,43,3.22
GA-193,Macon County,Georgia,3.35,-1.09,49,4.44
GA-195,Madison County,Georgia,3.83,-0.84,50,4.67
