March 2021 Contiguous U.S. County Precipitation
Units: Inches
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
AL-115,St. Clair County,Alabama,8.48,2.16,103,6.32
AL-117,Shelby County,Alabama,7.03,0.67,87,6.36
AL-119,Sumter County,Alabama,6.48,0.37,84,6.11
AL-121,Talladega County,Alabama,6.37,0.11,77,6.26
AL-123,Tallapoosa County,Alabama,5.99,-0.44,67,6.43
AL-125,Tuscaloosa County,Alabama,7.84,1.62,105,6.22
AL-127,Walker County,Alabama,9.56,3.33,115,6.23
AL-129,Washington County,Alabama,7.9,1.46,91,6.44
AL-131,Wilcox County,Alabama,7.89,1.73,99,6.16
AL-133,Winston County,Alabama,12.3,6.15,127,6.15
AZ-001,Apache County,Arizona,0.82,-0.3,60,1.12
AZ-003,Cochise County,Arizona,0.47,-0.32,63,0.79
AZ-005,Coconino County,Arizona,1.18,-0.13,75,1.31
AZ-007,Gila County,Arizona,1.19,-0.91,51,2.1
AZ-009,Graham County,Arizona,0.65,-0.53,49,1.18
AZ-011,Greenlee County,Arizona,0.53,-0.65,40,1.18
AZ-012,La Paz County,Arizona,0.02,-0.52,14,0.54
AZ-013,Maricopa County,Arizona,0.25,-0.7,32,0.95
AZ-015,Mohave County,Arizona,1.06,-0.06,85,1.12
AZ-017,Navajo County,Arizona,0.79,-0.22,61,1.01
AZ-019,Pima County,Arizona,0.38,-0.51,45,0.89
AZ-021,Pinal County,Arizona,0.4,-0.76,33,1.16
AZ-023,Santa Cruz County,Arizona,0.31,-0.76,36,1.07
AZ-025,Yavapai County,Arizona,1.05,-0.58,61,1.63
AZ-027,Yuma County,Arizona,0.03,-0.4,20,0.43
AR-001,Arkansas County,Arkansas,9.34,4.03,120,5.31
AR-003,Ashley County,Arkansas,4.81,-0.8,46,5.61
AR-005,Baxter County,Arkansas,5.39,1.53,99,3.86
AR-007,Benton County,Arkansas,5.23,1.57,99,3.66
AR-009,Boone County,Arkansas,6.31,2.56,107,3.75
AR-011,Bradley County,Arkansas,6.59,1.16,96,5.43
AR-013,Calhoun County,Arkansas,7.36,2.13,105,5.23
AR-015,Carroll County,Arkansas,6.52,2.81,115,3.71
AR-017,Chicot County,Arkansas,5.44,-0.2,66,5.64
AR-019,Clark County,Arkansas,5.2,0.24,70,4.96
AR-021,Clay County,Arkansas,6.32,1.68,99,4.64
AR-023,Cleburne County,Arkansas,5.94,1.11,95,4.83
AR-025,Cleveland County,Arkansas,7.24,1.92,104,5.32
AR-027,Columbia County,Arkansas,6.35,1.52,98,4.83
AR-029,Conway County,Arkansas,4.9,0.29,73,4.61
AR-031,Craighead County,Arkansas,7.29,2.4,111,4.89
AR-033,Crawford County,Arkansas,4.24,0.17,71,4.07
AR-035,Crittenden County,Arkansas,10.47,5.28,125,5.19
AR-037,Cross County,Arkansas,8.67,3.59,120,5.08
AR-039,Dallas County,Arkansas,6.32,1.25,90,5.07
AR-041,Desha County,Arkansas,7.94,2.41,111,5.53
AR-043,Drew County,Arkansas,6.63,0.99,97,5.64
AR-045,Faulkner County,Arkansas,4.99,0.24,70,4.75
AR-047,Franklin County,Arkansas,4.36,0.24,73,4.12
AR-049,Fulton County,Arkansas,5.21,1.06,96,4.15
AR-051,Garland County,Arkansas,5.5,0.54,75,4.96
AR-053,Grant County,Arkansas,6.76,1.64,98,5.12
AR-055,Greene County,Arkansas,7.2,2.46,112,4.74
AR-057,Hempstead County,Arkansas,5.96,1.15,92,4.81
AR-059,Hot Spring County,Arkansas,4.99,-0.04,64,5.03
AR-061,Howard County,Arkansas,5.13,0.23,73,4.9
AR-063,Independence County,Arkansas,5.63,0.95,93,4.68
AR-065,Izard County,Arkansas,4.83,0.53,85,4.3
AR-067,Jackson County,Arkansas,6.98,2.18,107,4.8
AR-069,Jefferson County,Arkansas,7.01,1.75,98,5.26
AR-071,Johnson County,Arkansas,4.6,0.23,75,4.37
AR-073,Lafayette County,Arkansas,7.35,2.75,118,4.6
AR-075,Lawrence County,Arkansas,6.32,1.7,101,4.62
AR-077,Lee County,Arkansas,11.06,5.75,126,5.31
AR-079,Lincoln County,Arkansas,7.89,2.31,108,5.58
AR-081,Little River County,Arkansas,4.91,0.34,74,4.57
AR-083,Logan County,Arkansas,4.71,0.53,84,4.18
AR-085,Lonoke County,Arkansas,5.89,0.89,89,5
AR-087,Madison County,Arkansas,4.42,0.38,79,4.04
AR-089,Marion County,Arkansas,5.32,1.57,100,3.75
AR-091,Miller County,Arkansas,6.29,1.68,107,4.61
AR-093,Mississippi County,Arkansas,7.83,2.91,114,4.92
AR-095,Monroe County,Arkansas,9.65,4.42,122,5.23
AR-097,Montgomery County,Arkansas,3.95,-1.02,46,4.97
AR-099,Nevada County,Arkansas,6.56,1.71,103,4.85
AR-101,Newton County,Arkansas,4.4,0.22,78,4.18
AR-103,Ouachita County,Arkansas,7.03,2.01,108,5.02
AR-105,Perry County,Arkansas,4.65,-0.04,64,4.69
AR-107,Phillips County,Arkansas,11.07,5.61,126,5.46
AR-109,Pike County,Arkansas,5.3,0.26,72,5.04
AR-111,Poinsett County,Arkansas,7.44,2.46,111,4.98
AR-113,Polk County,Arkansas,5.45,0.64,82,4.81
AR-115,Pope County,Arkansas,4.66,0.17,75,4.49
AR-117,Prairie County,Arkansas,7.27,2.18,107,5.09
AR-119,Pulaski County,Arkansas,5.18,0.29,73,4.89
AR-121,Randolph County,Arkansas,5.59,1.04,91,4.55
AR-123,St. Francis County,Arkansas,9.97,4.77,124,5.2
AR-125,Saline County,Arkansas,5.46,0.46,74,5
AR-127,Scott County,Arkansas,4.86,0.55,81,4.31
AR-129,Searcy County,Arkansas,5.01,0.92,91,4.09
AR-131,Sebastian County,Arkansas,4.76,0.9,92,3.86
AR-133,Sevier County,Arkansas,5.32,0.62,78,4.7
AR-135,Sharp County,Arkansas,5.29,0.81,86,4.48
AR-137,Stone County,Arkansas,4.95,0.46,81,4.49
AR-139,Union County,Arkansas,6.06,0.78,91,5.28
AR-141,Van Buren County,Arkansas,5.24,0.56,82,4.68
AR-143,Washington County,Arkansas,4.11,0.18,75,3.93
AR-145,White County,Arkansas,6.33,1.37,101,4.96
AR-147,Woodruff County,Arkansas,6.82,1.8,100,5.02
AR-149,Yell County,Arkansas,4.42,-0.09,65,4.51
CA-001,Alameda County,California,1.36,-1.51,33,2.87
CA-003,Alpine County,California,2.98,-2.12,46,5.1
CA-005,Amador County,California,3.28,-2.33,44,5.61
CA-007,Butte County,California,4.22,-2.12,47,6.34
CA-009,Calaveras County,California,3.25,-2.33,40,5.58
CA-011,Colusa County,California,1.52,-1.52,35,3.04
CA-013,Contra Costa County,California,1.12,-1.64,25,2.76
CA-015,Del Norte County,California,7.03,-3.01,44,10.04
CA-017,El Dorado County,California,3.56,-3.19,34,6.75
CA-019,Fresno County,California,2.01,-1.17,51,3.18
CA-021,Glenn County,California,1.91,-1.61,46,3.52
CA-023,Humboldt County,California,5.85,-2.21,48,8.06
CA-025,Imperial County,California,0.06,-0.31,35,0.37
CA-027,Inyo County,California,0.28,-0.56,34,0.84
CA-029,Kern County,California,0.76,-0.82,41,1.58
CA-031,Kings County,California,0.78,-0.58,47,1.36
CA-033,Lake County,California,3.29,-2.59,44,5.88
CA-035,Lassen County,California,1.5,-0.94,39,2.44
CA-037,Los Angeles County,California,1.07,-1.74,40,2.81
CA-039,Madera County,California,1.73,-2.11,31,3.84
CA-041,Marin County,California,2.18,-2.65,32,4.83
CA-043,Mariposa County,California,2.29,-3.03,28,5.32
CA-045,Mendocino County,California,3.76,-3.27,36,7.03
CA-047,Merced County,California,0.88,-1.01,35,1.89
CA-049,Modoc County,California,1.02,-1.01,20,2.03
CA-051,Mono County,California,0.92,-1.12,34,2.04
CA-053,Monterey County,California,1.71,-1.59,40,3.3
CA-055,Napa County,California,2.19,-2.13,33,4.32
CA-057,Nevada County,California,3.71,-3.7,32,7.41
CA-059,Orange County,California,1.53,-0.89,61,2.42
CA-061,Placer County,California,3.45,-3.33,32,6.78
CA-063,Plumas County,California,3.3,-2.37,37,5.67
CA-065,Riverside County,California,0.61,-0.7,47,1.31
CA-067,Sacramento County,California,1.31,-1.5,28,2.81
CA-069,San Benito County,California,1.41,-1.4,41,2.81
CA-071,San Bernardino County,California,0.3,-0.66,26,0.96
CA-073,San Diego County,California,2.33,-0.19,84,2.52
CA-075,San Francisco County,California,1.85,-1.63,37,3.48
CA-077,San Joaquin County,California,0.98,-1.22,29,2.2
CA-079,San Luis Obispo County,California,1.17,-1.73,36,2.9
CA-081,San Mateo County,California,1.94,-2.39,31,4.33
CA-083,Santa Barbara County,California,1.23,-2.13,39,3.36
CA-085,Santa Clara County,California,2.04,-1.67,39,3.71
CA-087,Santa Cruz County,California,2.84,-2.19,43,5.03
CA-089,Shasta County,California,3.4,-2.12,39,5.52
CA-091,Sierra County,California,3.18,-3.29,31,6.47
CA-093,Siskiyou County,California,2.61,-2.04,31,4.65
CA-095,Solano County,California,1.24,-1.6,27,2.84
CA-097,Sonoma County,California,3.07,-2.65,38,5.72
CA-099,Stanislaus County,California,1.1,-1.16,36,2.26
CA-101,Sutter County,California,1.49,-1.18,36,2.67
CA-103,Tehama County,California,3.41,-1.6,51,5.01
CA-105,Trinity County,California,4.21,-3.2,38,7.41
CA-107,Tulare County,California,1.81,-1.87,41,3.68
CA-109,Tuolumne County,California,3.25,-3.09,33,6.34
CA-111,Ventura County,California,1.12,-2.64,35,3.76
CA-113,Yolo County,California,1.29,-1.55,30,2.84
CA-115,Yuba County,California,3.31,-2.21,41,5.52
CO-001,Adams County,Colorado,2.93,2,127,0.93
CO-003,Alamosa County,Colorado,0.7,0.02,76,0.68
CO-005,Arapahoe County,Colorado,3.16,2.18,128,0.98
CO-007,Archuleta County,Colorado,1.72,-0.74,53,2.46
CO-009,Baca County,Colorado,1.4,0.44,103,0.96
CO-011,Bent County,Colorado,1.82,1.03,122,0.79
CO-013,Boulder County,Colorado,3.28,1.5,122,1.78
CO-014,Broomfield County,Colorado,2.35,1.24,123,1.11
CO-015,Chaffee County,Colorado,2.47,0.72,102,1.75
CO-017,Cheyenne County,Colorado,2.49,1.77,128,0.72
CO-019,Clear Creek County,Colorado,4.18,1.59,118,2.59
CO-021,Conejos County,Colorado,1.55,-0.15,73,1.7
CO-023,Costilla County,Colorado,1.99,0.53,96,1.46
CO-025,Crowley County,Colorado,0.82,0.21,95,0.61
CO-027,Custer County,Colorado,2.44,0.52,96,1.92
CO-029,Delta County,Colorado,1.62,-0.03,70,1.65
CO-031,Denver County,Colorado,2.68,1.65,126,1.03
CO-033,Dolores County,Colorado,2.11,-0.43,64,2.54
CO-035,Douglas County,Colorado,3.01,1.58,125,1.43
CO-037,Eagle County,Colorado,2.29,-0.2,63,2.49
CO-039,Elbert County,Colorado,2.64,1.66,127,0.98
CO-041,El Paso County,Colorado,1.58,0.66,117,0.92
CO-043,Fremont County,Colorado,1.29,0.28,100,1.01
CO-045,Garfield County,Colorado,2.03,-0.32,59,2.35
CO-047,Gilpin County,Colorado,3.62,1.42,120,2.2
CO-049,Grand County,Colorado,2.32,0.13,76,2.19
CO-051,Gunnison County,Colorado,2.5,0,77,2.5
CO-053,Hinsdale County,Colorado,2.61,-0.86,59,3.47
CO-055,Huerfano County,Colorado,1.95,0.48,100,1.47
CO-057,Jackson County,Colorado,2.15,-0.19,61,2.34
CO-059,Jefferson County,Colorado,3.12,1.57,124,1.55
CO-061,Kiowa County,Colorado,2.02,1.33,128,0.69
CO-063,Kit Carson County,Colorado,3.64,2.78,129,0.86
CO-065,Lake County,Colorado,2.51,-0.06,69,2.57
CO-067,La Plata County,Colorado,1.6,-0.85,53,2.45
CO-069,Larimer County,Colorado,3.45,1.71,122,1.74
CO-071,Las Animas County,Colorado,1.72,0.64,112,1.08
CO-073,Lincoln County,Colorado,1.58,0.86,120,0.72
CO-075,Logan County,Colorado,2.18,1.21,122,0.97
CO-077,Mesa County,Colorado,1.59,-0.06,68,1.65
CO-079,Mineral County,Colorado,2.4,-1.03,54,3.43
CO-081,Moffat County,Colorado,1.38,0.06,80,1.32
CO-083,Montezuma County,Colorado,1.64,-0.11,77,1.75
CO-085,Montrose County,Colorado,1.15,-0.23,63,1.38
CO-087,Morgan County,Colorado,1.82,1.03,120,0.79
CO-089,Otero County,Colorado,1.18,0.32,97,0.86
CO-091,Ouray County,Colorado,1.85,-0.52,53,2.37
CO-093,Park County,Colorado,2.15,0.76,112,1.39
CO-095,Phillips County,Colorado,2.82,1.8,126,1.02
CO-097,Pitkin County,Colorado,3.24,-0.13,72,3.37
CO-099,Prowers County,Colorado,2.24,1.39,127,0.85
CO-101,Pueblo County,Colorado,1.1,0.22,93,0.88
CO-103,Rio Blanco County,Colorado,1.94,0.05,75,1.89
CO-105,Rio Grande County,Colorado,1.15,-0.16,69,1.31
CO-107,Routt County,Colorado,1.93,-0.7,33,2.63
CO-109,Saguache County,Colorado,1.84,0.35,96,1.49
CO-111,San Juan County,Colorado,4.12,-1.09,63,5.21
CO-113,San Miguel County,Colorado,1.71,-0.27,61,1.98
CO-115,Sedgwick County,Colorado,2.84,1.78,127,1.06
CO-117,Summit County,Colorado,2.98,0.19,79,2.79
CO-119,Teller County,Colorado,2.18,0.78,110,1.4
CO-121,Washington County,Colorado,2.52,1.59,128,0.93
CO-123,Weld County,Colorado,1.98,1.18,123,0.8
CO-125,Yuma County,Colorado,3.42,2.45,129,0.97
CT-001,Fairfield County,Connecticut,2.54,-1.68,26,4.22
CT-003,Hartford County,Connecticut,2.64,-1.44,26,4.08
CT-005,Litchfield County,Connecticut,2.27,-1.85,18,4.12
CT-007,Middlesex County,Connecticut,3.02,-1.25,36,4.27
CT-009,New Haven County,Connecticut,2.98,-1.37,34,4.35
CT-011,New London County,Connecticut,3.08,-1.22,40,4.3
CT-013,Tolland County,Connecticut,2.47,-1.56,22,4.03
CT-015,Windham County,Connecticut,2.43,-1.72,19,4.15
DE-001,Kent County,Delaware,4.58,0.61,90,3.97
DE-003,New Castle County,Delaware,4.31,0.47,78,3.84
DE-005,Sussex County,Delaware,4.48,0.43,90,4.05
FL-001,Alachua County,Florida,2.91,-0.99,62,3.9
FL-003,Baker County,Florida,2.41,-1.63,41,4.04
FL-005,Bay County,Florida,2.25,-3.04,19,5.29
FL-007,Bradford County,Florida,2.74,-1.24,56,3.98
FL-009,Brevard County,Florida,0.67,-2.4,12,3.07
FL-011,Broward County,Florida,1.4,-1.26,43,2.66
FL-013,Calhoun County,Florida,2.02,-3.24,17,5.26
FL-015,Charlotte County,Florida,0.69,-1.91,22,2.6
FL-017,Citrus County,Florida,1.37,-2.3,32,3.67
FL-019,Clay County,Florida,2.47,-1.35,54,3.82
FL-021,Collier County,Florida,1.04,-1.17,42,2.21
FL-023,Columbia County,Florida,2.17,-1.93,33,4.1
FL-027,DeSoto County,Florida,0.72,-2.07,16,2.79
FL-029,Dixie County,Florida,3.66,-0.25,73,3.91
FL-031,Duval County,Florida,2.74,-0.87,60,3.61
FL-033,Escambia County,Florida,4.96,-1.08,59,6.04
FL-035,Flagler County,Florida,1.2,-2.4,15,3.6
FL-037,Franklin County,Florida,2.09,-2.56,29,4.65
FL-039,Gadsden County,Florida,1.93,-3.39,15,5.32
FL-041,Gilchrist County,Florida,3.28,-0.68,67,3.96
FL-043,Glades County,Florida,0.81,-1.88,29,2.69
FL-045,Gulf County,Florida,1.94,-2.89,24,4.83
FL-047,Hamilton County,Florida,2.09,-2.32,27,4.41
FL-049,Hardee County,Florida,0.77,-2.19,15,2.96
FL-051,Hendry County,Florida,0.91,-1.64,32,2.55
FL-053,Hernando County,Florida,1.56,-2.01,35,3.57
FL-055,Highlands County,Florida,0.74,-2.08,18,2.82
FL-057,Hillsborough County,Florida,1.1,-2.14,27,3.24
FL-059,Holmes County,Florida,4.47,-1.22,51,5.69
FL-061,Indian River County,Florida,0.47,-2.65,7,3.12
FL-063,Jackson County,Florida,2.8,-2.69,26,5.49
FL-065,Jefferson County,Florida,2.1,-2.77,20,4.87
FL-067,Lafayette County,Florida,2.49,-1.73,43,4.22
FL-069,Lake County,Florida,0.99,-2.46,19,3.45
FL-071,Lee County,Florida,0.72,-1.73,33,2.45
FL-073,Leon County,Florida,1.97,-3.24,18,5.21
FL-075,Levy County,Florida,2.65,-1.18,57,3.83
FL-077,Liberty County,Florida,1.85,-3.19,18,5.04
FL-079,Madison County,Florida,1.92,-2.74,19,4.66
FL-081,Manatee County,Florida,1.49,-1.43,49,2.92
FL-083,Marion County,Florida,1.66,-2.02,28,3.68
FL-085,Martin County,Florida,0.56,-2.56,11,3.12
FL-086,Miami-Dade County,Florida,0.65,-1.48,22,2.13
FL-087,Monroe County,Florida,0.33,-1.58,9,1.91
FL-089,Nassau County,Florida,2.92,-0.85,57,3.77
FL-091,Okaloosa County,Florida,5.38,-0.4,73,5.78
FL-093,Okeechobee County,Florida,0.64,-2.27,15,2.91
FL-095,Orange County,Florida,0.88,-2.35,18,3.23
FL-097,Osceola County,Florida,0.58,-2.45,7,3.03
FL-099,Palm Beach County,Florida,1.12,-1.95,25,3.07
FL-101,Pasco County,Florida,1.43,-2.04,32,3.47
FL-103,Pinellas County,Florida,1.42,-1.72,40,3.14
FL-105,Polk County,Florida,0.43,-2.76,6,3.19
FL-107,Putnam County,Florida,1.88,-1.93,35,3.81
FL-109,St. Johns County,Florida,1.89,-1.77,34,3.66
FL-111,St. Lucie County,Florida,0.57,-2.53,10,3.1
FL-113,Santa Rosa County,Florida,5.35,-0.58,67,5.93
FL-115,Sarasota County,Florida,1.14,-1.66,31,2.8
FL-117,Seminole County,Florida,0.82,-2.53,15,3.35
FL-119,Sumter County,Florida,1.23,-2.36,26,3.59
FL-121,Suwannee County,Florida,1.9,-2.39,26,4.29
FL-123,Taylor County,Florida,2.07,-2.35,28,4.42
FL-125,Union County,Florida,2.52,-1.5,43,4.02
FL-127,Volusia County,Florida,0.95,-2.45,13,3.4
FL-129,Wakulla County,Florida,1.74,-3.2,18,4.94
FL-131,Walton County,Florida,4.7,-1.02,52,5.72
FL-133,Washington County,Florida,2.83,-2.71,23,5.54
GA-001,Appling County,Georgia,5.67,1.42,101,4.25
GA-003,Atkinson County,Georgia,4.86,0.33,85,4.53
GA-005,Bacon County,Georgia,5.58,1.27,100,4.31
GA-007,Baker County,Georgia,3.61,-1.61,44,5.22
GA-009,Baldwin County,Georgia,4.14,-0.72,64,4.86
GA-011,Banks County,Georgia,4.15,-1.43,43,5.58
GA-013,Barrow County,Georgia,4.67,-0.78,57,5.45
GA-015,Bartow County,Georgia,7.17,1.55,99,5.62
GA-017,Ben Hill County,Georgia,3.92,-0.81,57,4.73
GA-019,Berrien County,Georgia,4.19,-0.5,66,4.69
GA-021,Bibb County,Georgia,5.78,0.71,82,5.07
GA-023,Bleckley County,Georgia,4.31,-0.57,63,4.88
GA-025,Brantley County,Georgia,4.3,0.28,79,4.02
GA-027,Brooks County,Georgia,3.96,-0.86,52,4.82
GA-029,Bryan County,Georgia,5.34,1.45,100,3.89
GA-031,Bulloch County,Georgia,5.11,1.01,95,4.1
GA-033,Burke County,Georgia,3.57,-0.8,60,4.37
GA-035,Butts County,Georgia,3.1,-2.5,29,5.6
GA-037,Calhoun County,Georgia,4.28,-1.07,57,5.35
GA-039,Camden County,Georgia,3.2,-0.63,60,3.83
GA-043,Candler County,Georgia,5.21,0.89,90,4.32
GA-045,Carroll County,Georgia,3.97,-2.06,33,6.03
GA-047,Catoosa County,Georgia,10.85,4.98,123,5.87
GA-049,Charlton County,Georgia,3.28,-0.72,56,4
GA-051,Chatham County,Georgia,5.2,1.41,101,3.79
GA-053,Chattahoochee County,Georgia,4.62,-0.82,61,5.44
GA-055,Chattooga County,Georgia,11.33,5.23,127,6.1
GA-057,Cherokee County,Georgia,6.06,0.19,85,5.87
GA-059,Clarke County,Georgia,3.94,-1.35,49,5.29
GA-061,Clay County,Georgia,6.13,0.6,85,5.53
GA-063,Clayton County,Georgia,3.48,-2.14,34,5.62
GA-065,Clinch County,Georgia,3.33,-1.05,47,4.38
GA-067,Cobb County,Georgia,4.87,-0.73,59,5.6
GA-069,Coffee County,Georgia,4.71,0.16,79,4.55
GA-071,Colquitt County,Georgia,4.54,-0.29,65,4.83
GA-073,Columbia County,Georgia,3.14,-1.54,39,4.68
GA-075,Cook County,Georgia,4.4,-0.31,67,4.71
GA-077,Coweta County,Georgia,3.81,-1.98,34,5.79
GA-079,Crawford County,Georgia,5.37,0.11,76,5.26
GA-081,Crisp County,Georgia,3.44,-1.47,45,4.91
GA-083,Dade County,Georgia,10.87,4.86,123,6.01
GA-085,Dawson County,Georgia,6.51,0.19,82,6.32
GA-087,Decatur County,Georgia,2.42,-2.82,22,5.24
GA-089,DeKalb County,Georgia,4.37,-1.23,50,5.6
GA-091,Dodge County,Georgia,4.13,-0.73,61,4.86
GA-093,Dooly County,Georgia,3.46,-1.51,46,4.97
GA-095,Dougherty County,Georgia,4.01,-1.1,57,5.11
GA-097,Douglas County,Georgia,4.3,-1.51,45,5.81
GA-099,Early County,Georgia,4.78,-0.66,62,5.44
GA-101,Echols County,Georgia,2.43,-2.03,28,4.46
GA-103,Effingham County,Georgia,4.98,1.1,98,3.88
GA-105,Elbert County,Georgia,2.99,-2.1,31,5.09
GA-107,Emanuel County,Georgia,4.46,-0.03,77,4.49
GA-109,Evans County,Georgia,5.63,1.57,101,4.06
GA-111,Fannin County,Georgia,11.09,4.69,123,6.4
GA-113,Fayette County,Georgia,3.51,-2.16,34,5.67
GA-115,Floyd County,Georgia,9.33,3.48,117,5.85
GA-117,Forsyth County,Georgia,4.82,-1.01,53,5.83
GA-119,Franklin County,Georgia,3.55,-1.82,35,5.37
GA-121,Fulton County,Georgia,4.48,-1.18,50,5.66
GA-123,Gilmer County,Georgia,11.42,4.91,123,6.51
GA-125,Glascock County,Georgia,3.43,-1.39,47,4.82
GA-127,Glynn County,Georgia,3.55,-0.27,68,3.82
GA-129,Gordon County,Georgia,10.32,4.5,123,5.82
GA-131,Grady County,Georgia,2.86,-2.33,28,5.19
GA-133,Greene County,Georgia,3.89,-1.24,51,5.13
GA-135,Gwinnett County,Georgia,5.01,-0.58,63,5.59
GA-137,Habersham County,Georgia,7.58,1.09,98,6.49
GA-139,Hall County,Georgia,5.44,-0.39,69,5.83
GA-141,Hancock County,Georgia,3.52,-1.4,49,4.92
GA-143,Haralson County,Georgia,5.64,-0.28,71,5.92
GA-145,Harris County,Georgia,5.11,-0.82,61,5.93
GA-147,Hart County,Georgia,3.14,-2.07,32,5.21
GA-149,Heard County,Georgia,4.42,-1.64,44,6.06
GA-151,Henry County,Georgia,3.05,-2.61,24,5.66
GA-153,Houston County,Georgia,4.48,-0.49,64,4.97
GA-155,Irwin County,Georgia,3.99,-0.7,59,4.69
GA-157,Jackson County,Georgia,3.93,-1.45,44,5.38
GA-159,Jasper County,Georgia,3.52,-1.93,40,5.45
GA-161,Jeff Davis County,Georgia,4.99,0.52,84,4.47
GA-163,Jefferson County,Georgia,3.56,-1.08,57,4.64
GA-165,Jenkins County,Georgia,3.98,-0.35,69,4.33
GA-167,Johnson County,Georgia,3.85,-0.82,60,4.67
GA-169,Jones County,Georgia,4.87,-0.23,70,5.1
GA-171,Lamar County,Georgia,3.86,-1.83,39,5.69
GA-173,Lanier County,Georgia,3.66,-1,52,4.66
GA-175,Laurens County,Georgia,4.38,-0.4,66,4.78
GA-177,Lee County,Georgia,3.71,-1.41,46,5.12
GA-179,Liberty County,Georgia,5.09,1.2,95,3.89
GA-181,Lincoln County,Georgia,3.29,-1.57,41,4.86
GA-183,Long County,Georgia,5.35,1.38,102,3.97
GA-185,Lowndes County,Georgia,3.2,-1.5,46,4.7
GA-187,Lumpkin County,Georgia,7.62,1,97,6.62
GA-189,McDuffie County,Georgia,3.18,-1.64,40,4.82
GA-191,McIntosh County,Georgia,3.74,-0.08,72,3.82
GA-193,Macon County,Georgia,3.65,-1.5,48,5.15
GA-195,Madison County,Georgia,3.18,-2.04,33,5.22
GA-197,Marion County,Georgia,4.24,-1.26,53,5.5
GA-199,Meriwether County,Georgia,4.6,-1.21,57,5.81
