June 2021 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-055,Napa County,California,71,3.7,119,67.3
CA-057,Nevada County,California,68.8,6.9,128,61.9
CA-059,Orange County,California,69.8,3.2,116,66.6
CA-061,Placer County,California,70.2,6.9,128,63.3
CA-063,Plumas County,California,65.2,7.4,129,57.8
CA-065,Riverside County,California,86,7.2,129,78.8
CA-067,Sacramento County,California,75.9,4.3,123,71.6
CA-069,San Benito County,California,71.4,5.1,125,66.3
CA-071,San Bernardino County,California,87,7.7,129,79.3
CA-073,San Diego County,California,74.6,6,126,68.6
CA-075,San Francisco County,California,61.5,2.1,108,59.4
CA-077,San Joaquin County,California,75.5,4.2,123,71.3
CA-079,San Luis Obispo County,California,70.8,5.1,125,65.7
CA-081,San Mateo County,California,62.8,3.5,125,59.3
CA-083,Santa Barbara County,California,67.2,5.1,127,62.1
CA-085,Santa Clara County,California,68.3,4.1,124,64.2
CA-087,Santa Cruz County,California,64.3,4,124,60.3
CA-089,Shasta County,California,73.5,8,128,65.5
CA-091,Sierra County,California,64,7.1,129,56.9
CA-093,Siskiyou County,California,66.3,8.4,128,57.9
CA-095,Solano County,California,72.4,3.2,116,69.2
CA-097,Sonoma County,California,65.7,3.5,125,62.2
CA-099,Stanislaus County,California,74.8,3.7,116,71.1
CA-101,Sutter County,California,78.1,4.5,124,73.6
CA-103,Tehama County,California,75.7,6.3,127,69.5
CA-105,Trinity County,California,68.7,7.2,128,61.5
CA-107,Tulare County,California,71.7,7.3,128,64.4
CA-109,Tuolumne County,California,66.6,7,128,59.6
CA-111,Ventura County,California,68.3,6,128,62.3
CA-113,Yolo County,California,75.8,3.9,123,72
CA-115,Yuba County,California,77.1,6.2,127,70.9
CO-001,Adams County,Colorado,70.6,4.5,116,66.1
CO-003,Alamosa County,Colorado,62.7,3.8,125,58.9
CO-005,Arapahoe County,Colorado,69.8,4.5,117,65.3
CO-007,Archuleta County,Colorado,62.8,4.8,124,58
CO-009,Baca County,Colorado,72.7,1.4,86,71.3
CO-011,Bent County,Colorado,73.1,1.5,84,71.6
CO-013,Boulder County,Colorado,63.5,4.5,120,59
CO-014,Broomfield County,Colorado,70.7,4.5,118,66.2
CO-015,Chaffee County,Colorado,56,3.6,117,52.4
CO-017,Cheyenne County,Colorado,71.4,2.2,96,69.2
CO-019,Clear Creek County,Colorado,55.5,4.5,124,51
CO-021,Conejos County,Colorado,58.9,3.8,121,55.1
CO-023,Costilla County,Colorado,60.1,3.5,118,56.6
CO-025,Crowley County,Colorado,71.4,2.2,93,69.2
CO-027,Custer County,Colorado,58.8,3.1,113,55.7
CO-029,Delta County,Colorado,68.2,6.4,126,61.8
CO-031,Denver County,Colorado,71.1,4.7,120,66.4
CO-033,Dolores County,Colorado,62.8,6.2,127,56.6
CO-035,Douglas County,Colorado,65.9,3.9,117,62
CO-037,Eagle County,Colorado,59.5,5.4,128,54.1
CO-039,Elbert County,Colorado,68,4.5,119,63.5
CO-041,El Paso County,Colorado,67.4,4.2,118,63.2
CO-043,Fremont County,Colorado,63.7,3.2,111,60.5
CO-045,Garfield County,Colorado,64.7,6.6,129,58.1
CO-047,Gilpin County,Colorado,57.4,4.5,122,52.9
CO-049,Grand County,Colorado,57,5.1,128,51.9
CO-051,Gunnison County,Colorado,58.1,5.1,126,53
CO-053,Hinsdale County,Colorado,54.5,6,126,48.5
CO-055,Huerfano County,Colorado,64.5,2.9,109,61.6
CO-057,Jackson County,Colorado,56.9,5.7,129,51.2
CO-059,Jefferson County,Colorado,64.3,3.7,117,60.6
CO-061,Kiowa County,Colorado,71.9,1.3,84,70.6
CO-063,Kit Carson County,Colorado,71.4,3.1,104,68.3
CO-065,Lake County,Colorado,53.2,4.7,125,48.5
CO-067,La Plata County,Colorado,64.4,5.7,126,58.7
CO-069,Larimer County,Colorado,61.4,5.3,125,56.1
CO-071,Las Animas County,Colorado,69.4,2.6,103,66.8
CO-073,Lincoln County,Colorado,69.8,3.3,108,66.6
CO-075,Logan County,Colorado,71.4,4.4,115,67
CO-077,Mesa County,Colorado,69.7,7,128,62.7
CO-079,Mineral County,Colorado,54.4,4.6,124,49.8
CO-081,Moffat County,Colorado,66.8,7.3,129,59.5
CO-083,Montezuma County,Colorado,69.5,5.9,127,63.6
CO-085,Montrose County,Colorado,69,6.6,127,62.4
CO-087,Morgan County,Colorado,70.5,4.2,115,66.3
CO-089,Otero County,Colorado,72.6,2,90,70.6
CO-091,Ouray County,Colorado,61.6,6.9,128,54.7
CO-093,Park County,Colorado,56.4,3.7,118,52.7
CO-095,Phillips County,Colorado,72.1,4.5,115,67.6
CO-097,Pitkin County,Colorado,57.3,5.4,127,51.9
CO-099,Prowers County,Colorado,73.7,1.6,92,72.1
CO-101,Pueblo County,Colorado,71.4,2.9,110,68.5
CO-103,Rio Blanco County,Colorado,66.3,6.9,129,59.4
CO-105,Rio Grande County,Colorado,59.3,5.2,126,54.1
CO-107,Routt County,Colorado,60.8,6.4,129,54.4
CO-109,Saguache County,Colorado,58.2,3.8,121,54.4
CO-111,San Juan County,Colorado,53,6.5,128,46.5
CO-113,San Miguel County,Colorado,64.9,6.4,127,58.5
CO-115,Sedgwick County,Colorado,72,4.4,115,67.6
CO-117,Summit County,Colorado,54.5,4.7,126,49.8
CO-119,Teller County,Colorado,58.4,4,120,54.4
CO-121,Washington County,Colorado,70.2,3.4,107,66.8
CO-123,Weld County,Colorado,69.7,4.6,117,65.1
CO-125,Yuma County,Colorado,72,3.7,108,68.3
CT-001,Fairfield County,Connecticut,70.4,3.9,125,66.5
CT-003,Hartford County,Connecticut,70.4,4,127,66.4
CT-005,Litchfield County,Connecticut,67.8,3.9,126,63.9
CT-007,Middlesex County,Connecticut,69.5,3.6,125,65.9
CT-009,New Haven County,Connecticut,69.4,3.3,123,66.1
CT-011,New London County,Connecticut,68.9,3.7,123,65.2
CT-013,Tolland County,Connecticut,69,4,127,65
CT-015,Windham County,Connecticut,68.8,4,128,64.8
DE-001,Kent County,Delaware,73.8,3.1,121,70.7
DE-003,New Castle County,Delaware,72.8,2.2,112,70.6
DE-005,Sussex County,Delaware,74.2,3.4,121,70.8
FL-001,Alachua County,Florida,79.7,0.4,77,79.3
FL-003,Baker County,Florida,78.2,-0.5,40,78.7
FL-005,Bay County,Florida,80.5,1,91,79.5
FL-007,Bradford County,Florida,78.9,-0.1,53,79
FL-009,Brevard County,Florida,81,1.7,115,79.3
FL-011,Broward County,Florida,81.4,1.4,100,80
FL-013,Calhoun County,Florida,80.2,0.9,90,79.3
FL-015,Charlotte County,Florida,81.5,1.2,104,80.3
FL-017,Citrus County,Florida,81.5,2,115,79.5
FL-019,Clay County,Florida,79.6,0.7,85,78.9
FL-021,Collier County,Florida,80.6,0.2,55,80.4
FL-023,Columbia County,Florida,78.4,-0.6,39,79
FL-027,DeSoto County,Florida,81.1,1.3,110,79.8
FL-029,Dixie County,Florida,80.5,1.4,103,79.1
FL-031,Duval County,Florida,79.7,0.8,85,78.9
FL-033,Escambia County,Florida,79.9,0.3,79,79.6
FL-035,Flagler County,Florida,81.5,2.5,119,79
FL-037,Franklin County,Florida,79.9,0.6,83,79.3
FL-039,Gadsden County,Florida,79.5,0.4,71,79.1
FL-041,Gilchrist County,Florida,80,1,96,79
FL-043,Glades County,Florida,81.2,1.4,112,79.8
FL-045,Gulf County,Florida,79.9,1,90,78.9
FL-047,Hamilton County,Florida,78.2,-0.8,37,79
FL-049,Hardee County,Florida,81.5,1.9,118,79.6
FL-051,Hendry County,Florida,80.4,0.5,76,79.9
FL-053,Hernando County,Florida,81.6,2.3,121,79.3
FL-055,Highlands County,Florida,81.6,2,119,79.6
FL-057,Hillsborough County,Florida,82.1,2.3,119,79.8
FL-059,Holmes County,Florida,79.8,0.3,69,79.5
FL-061,Indian River County,Florida,81,2.1,121,78.9
FL-063,Jackson County,Florida,80.1,0.2,70,79.9
FL-065,Jefferson County,Florida,79.7,0.6,79,79.1
FL-067,Lafayette County,Florida,79.6,0.6,84,79
FL-069,Lake County,Florida,81.6,2.1,118,79.5
FL-071,Lee County,Florida,81.5,1,94,80.5
FL-073,Leon County,Florida,79.8,0.6,77,79.2
FL-075,Levy County,Florida,81.4,2.3,114,79.1
FL-077,Liberty County,Florida,80,1,90,79
FL-079,Madison County,Florida,79.1,0.2,68,78.9
FL-081,Manatee County,Florida,81.2,1.5,109,79.7
FL-083,Marion County,Florida,81.1,1.7,112,79.4
FL-085,Martin County,Florida,82.1,2.6,122,79.5
FL-086,Miami-Dade County,Florida,81.4,1.3,99,80.1
FL-087,Monroe County,Florida,81.7,0.9,87,80.8
FL-089,Nassau County,Florida,79.2,0.5,75,78.7
FL-091,Okaloosa County,Florida,79.8,0.5,77,79.3
FL-093,Okeechobee County,Florida,81.5,2.1,120,79.4
FL-095,Orange County,Florida,81.7,1.7,111,80
FL-097,Osceola County,Florida,81.8,2,119,79.8
FL-099,Palm Beach County,Florida,81.8,2.1,117,79.7
FL-101,Pasco County,Florida,81.8,2.5,122,79.3
FL-103,Pinellas County,Florida,82.5,1.9,116,80.6
FL-105,Polk County,Florida,82.1,2.2,120,79.9
FL-107,Putnam County,Florida,80.9,1.7,111,79.3
FL-109,St. Johns County,Florida,80.7,1.9,114,78.8
FL-111,St. Lucie County,Florida,81.4,2.1,123,79.3
FL-113,Santa Rosa County,Florida,79.6,-0,62,79.6
FL-115,Sarasota County,Florida,80.6,0.5,82,80.1
FL-117,Seminole County,Florida,81.5,1.5,106,80
FL-119,Sumter County,Florida,81.4,2.1,117,79.3
FL-121,Suwannee County,Florida,79.2,0.2,70,79
FL-123,Taylor County,Florida,80.1,0.8,89,79.3
FL-125,Union County,Florida,78.5,-0.5,41,79
FL-127,Volusia County,Florida,81.3,1.9,116,79.4
FL-129,Wakulla County,Florida,80.2,0.8,85,79.4
FL-131,Walton County,Florida,79.8,0.6,79,79.2
FL-133,Washington County,Florida,80.1,0.6,75,79.5
GA-001,Appling County,Georgia,79,-0,58,79
GA-003,Atkinson County,Georgia,78.8,-0.1,55,78.9
GA-005,Bacon County,Georgia,79.1,0.2,61,79
GA-007,Baker County,Georgia,78.9,-0.5,43,79.4
GA-009,Baldwin County,Georgia,77.3,-0.9,41,78.2
GA-011,Banks County,Georgia,74.9,-0.7,46,75.6
GA-013,Barrow County,Georgia,75.3,-0.6,49,75.9
GA-015,Bartow County,Georgia,74.7,-1.1,32,75.8
GA-017,Ben Hill County,Georgia,78.7,0,59,78.7
GA-019,Berrien County,Georgia,78.4,-0.3,50,78.7
GA-021,Bibb County,Georgia,77.8,-0.3,49,78.1
GA-023,Bleckley County,Georgia,78.4,-0.4,48,78.8
GA-025,Brantley County,Georgia,78.5,0.2,59,78.3
GA-027,Brooks County,Georgia,78.1,-0.5,44,78.6
GA-029,Bryan County,Georgia,79.3,0.2,66,79.1
GA-031,Bulloch County,Georgia,78.6,0,59,78.6
GA-033,Burke County,Georgia,77.9,0.2,62,77.7
GA-035,Butts County,Georgia,76.6,-0.2,52,76.8
GA-037,Calhoun County,Georgia,78.4,-0.7,37,79.1
GA-039,Camden County,Georgia,79,0.3,72,78.7
GA-043,Candler County,Georgia,78.5,-0.3,54,78.8
GA-045,Carroll County,Georgia,74.4,-0.3,48,74.7
GA-047,Catoosa County,Georgia,75.5,0.3,74,75.2
GA-049,Charlton County,Georgia,78.6,0,54,78.6
GA-051,Chatham County,Georgia,79.7,0.7,79,79
GA-053,Chattahoochee County,Georgia,76.4,-1.9,17,78.3
GA-055,Chattooga County,Georgia,74.5,-1.1,33,75.6
GA-057,Cherokee County,Georgia,73.7,-1.3,33,75
GA-059,Clarke County,Georgia,76.3,0,59,76.3
GA-061,Clay County,Georgia,78,-1,32,79
GA-063,Clayton County,Georgia,76.3,0,57,76.3
GA-065,Clinch County,Georgia,78,-0.8,34,78.8
GA-067,Cobb County,Georgia,75.3,-0.3,53,75.6
GA-069,Coffee County,Georgia,78.9,0.1,62,78.8
GA-071,Colquitt County,Georgia,77.9,-0.5,40,78.4
GA-073,Columbia County,Georgia,77.4,-0.1,59,77.5
GA-075,Cook County,Georgia,78.1,-0.5,45,78.6
GA-077,Coweta County,Georgia,75.7,-0.2,53,75.9
GA-079,Crawford County,Georgia,77.3,-0.4,47,77.7
GA-081,Crisp County,Georgia,78.5,0.1,60,78.4
GA-083,Dade County,Georgia,73.3,-0.7,46,74
GA-085,Dawson County,Georgia,71.6,-1.7,28,73.3
GA-087,Decatur County,Georgia,79.4,-0.1,52,79.5
GA-089,DeKalb County,Georgia,75.8,-0.1,56,75.9
GA-091,Dodge County,Georgia,78.2,-0.7,41,78.9
GA-093,Dooly County,Georgia,78.5,-0,60,78.5
GA-095,Dougherty County,Georgia,78.8,-0.5,43,79.3
GA-097,Douglas County,Georgia,75.2,-0,54,75.2
GA-099,Early County,Georgia,79,-0.4,49,79.4
GA-101,Echols County,Georgia,77.6,-1.2,23,78.8
GA-103,Effingham County,Georgia,79.2,0.7,79,78.5
GA-105,Elbert County,Georgia,76.1,-0.3,50,76.4
GA-107,Emanuel County,Georgia,77.8,-0.7,41,78.5
GA-109,Evans County,Georgia,78.9,-0.2,57,79.1
GA-111,Fannin County,Georgia,69.7,-1.1,36,70.8
GA-113,Fayette County,Georgia,76.2,-0.1,56,76.3
GA-115,Floyd County,Georgia,74.9,-1.2,32,76.1
GA-117,Forsyth County,Georgia,73.3,-1.3,34,74.6
GA-119,Franklin County,Georgia,75.3,-0.5,48,75.8
GA-121,Fulton County,Georgia,75.5,-0.1,55,75.6
GA-123,Gilmer County,Georgia,70.2,-1.7,26,71.9
GA-125,Glascock County,Georgia,76.6,-0.8,41,77.4
GA-127,Glynn County,Georgia,79.1,0,55,79.1
GA-129,Gordon County,Georgia,74.8,-1.1,35,75.9
GA-131,Grady County,Georgia,78.8,-0.2,50,79
GA-133,Greene County,Georgia,76.9,-0.1,56,77
GA-135,Gwinnett County,Georgia,74.8,-0.6,47,75.4
GA-137,Habersham County,Georgia,72.8,-0.3,52,73.1
GA-139,Hall County,Georgia,73.7,-1,42,74.7
GA-141,Hancock County,Georgia,76.6,-1,38,77.6
GA-143,Haralson County,Georgia,73.6,-0.6,42,74.2
GA-145,Harris County,Georgia,75.4,-1.5,23,76.9
GA-147,Hart County,Georgia,75.9,0.2,62,75.7
GA-149,Heard County,Georgia,75.4,-0.3,50,75.7
GA-151,Henry County,Georgia,76.5,-0.1,55,76.6
GA-153,Houston County,Georgia,78.4,-0.1,57,78.5
GA-155,Irwin County,Georgia,78.7,0.1,60,78.6
GA-157,Jackson County,Georgia,75.2,-0.7,46,75.9
GA-159,Jasper County,Georgia,76.6,-0.2,49,76.8
GA-161,Jeff Davis County,Georgia,78.9,0,58,78.9
GA-163,Jefferson County,Georgia,76.9,-0.7,37,77.6
GA-165,Jenkins County,Georgia,78,0,60,78
GA-167,Johnson County,Georgia,77.2,-1.1,31,78.3
GA-169,Jones County,Georgia,77.2,-0.4,45,77.6
GA-171,Lamar County,Georgia,76.3,-0.3,50,76.6
GA-173,Lanier County,Georgia,78,-0.6,41,78.6
GA-175,Laurens County,Georgia,78,-0.8,40,78.8
GA-177,Lee County,Georgia,78.6,-0.4,48,79
GA-179,Liberty County,Georgia,79.3,0.2,63,79.1
GA-181,Lincoln County,Georgia,76.5,-0.8,38,77.3
GA-183,Long County,Georgia,79.3,0.2,59,79.1
GA-185,Lowndes County,Georgia,77.7,-0.9,34,78.6
GA-187,Lumpkin County,Georgia,71,-1.3,35,72.3
GA-189,McDuffie County,Georgia,76.7,-0.4,51,77.1
GA-191,McIntosh County,Georgia,79.2,-0.1,52,79.3
GA-193,Macon County,Georgia,77.8,-0.5,44,78.3
GA-195,Madison County,Georgia,75.4,-0.4,51,75.8
GA-197,Marion County,Georgia,76.1,-1.6,24,77.7
GA-199,Meriwether County,Georgia,75.5,-0.7,43,76.2
GA-201,Miller County,Georgia,79.2,-0.3,45,79.5
GA-205,Mitchell County,Georgia,78.7,-0.4,43,79.1
GA-207,Monroe County,Georgia,76.8,-0.3,47,77.1
GA-209,Montgomery County,Georgia,78.6,-0.4,50,79
GA-211,Morgan County,Georgia,76.7,-0,56,76.7
GA-213,Murray County,Georgia,73.8,-0.9,41,74.7
GA-215,Muscogee County,Georgia,76.4,-1.8,20,78.2
GA-217,Newton County,Georgia,76.2,-0.2,53,76.4
GA-219,Oconee County,Georgia,76.6,0.1,61,76.5
GA-221,Oglethorpe County,Georgia,76.3,-0.1,53,76.4
GA-223,Paulding County,Georgia,74.7,-0.4,49,75.1
