April 2022 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
AL-083,Limestone County,Alabama,58.6,-1.2,41,59.8
AL-085,Lowndes County,Alabama,63.9,-0.5,53,64.4
AL-087,Macon County,Alabama,61.9,-1.6,34,63.5
AL-089,Madison County,Alabama,59.1,-0.7,49,59.8
AL-091,Marengo County,Alabama,63.5,-0.6,57,64.1
AL-093,Marion County,Alabama,60.4,-0.1,62,60.5
AL-095,Marshall County,Alabama,60,-0.1,63,60.1
AL-097,Mobile County,Alabama,67.7,1.5,99,66.2
AL-099,Monroe County,Alabama,65.1,0.2,72,64.9
AL-101,Montgomery County,Alabama,63.8,-0.3,55,64.1
AL-103,Morgan County,Alabama,59.6,-0.5,52,60.1
AL-105,Perry County,Alabama,62.4,-0.9,50,63.3
AL-107,Pickens County,Alabama,62.7,-0.1,67,62.8
AL-109,Pike County,Alabama,64.1,-0.3,59,64.4
AL-111,Randolph County,Alabama,59.7,-0.5,52,60.2
AL-113,Russell County,Alabama,62,-1.7,31,63.7
AL-115,St. Clair County,Alabama,60.2,-0.6,53,60.8
AL-117,Shelby County,Alabama,61.4,-0.3,58,61.7
AL-119,Sumter County,Alabama,63.2,-0.6,57,63.8
AL-121,Talladega County,Alabama,60.7,-0.8,51,61.5
AL-123,Tallapoosa County,Alabama,60.4,-1.4,42,61.8
AL-125,Tuscaloosa County,Alabama,62.4,-0.4,60,62.8
AL-127,Walker County,Alabama,61,-0.3,58,61.3
AL-129,Washington County,Alabama,66.1,0.8,86,65.3
AL-131,Wilcox County,Alabama,63.9,-0.5,53,64.4
AL-133,Winston County,Alabama,59.4,-0.6,50,60
AZ-001,Apache County,Arizona,50.2,2.8,109,47.4
AZ-003,Cochise County,Arizona,62,3.7,117,58.3
AZ-005,Coconino County,Arizona,53.4,3.9,116,49.5
AZ-007,Gila County,Arizona,59.8,4.4,120,55.4
AZ-009,Graham County,Arizona,61,3.4,113,57.6
AZ-011,Greenlee County,Arizona,57.4,4.1,118,53.3
AZ-012,La Paz County,Arizona,71.9,4.1,117,67.8
AZ-013,Maricopa County,Arizona,70.7,4.4,118,66.3
AZ-015,Mohave County,Arizona,61.7,3.4,108,58.3
AZ-017,Navajo County,Arizona,52.4,3.4,113,49
AZ-019,Pima County,Arizona,67.8,4.1,117,63.7
AZ-021,Pinal County,Arizona,68.9,4,116,64.9
AZ-023,Santa Cruz County,Arizona,61.1,3.8,120,57.3
AZ-025,Yavapai County,Arizona,59.5,4.6,119,54.9
AZ-027,Yuma County,Arizona,72.1,3.8,113,68.3
AR-001,Arkansas County,Arkansas,61.8,-0.5,56,62.3
AR-003,Ashley County,Arkansas,64.1,0.8,84,63.3
AR-005,Baxter County,Arkansas,56.6,-0.7,46,57.3
AR-007,Benton County,Arkansas,57.2,-0.2,63,57.4
AR-009,Boone County,Arkansas,56.3,-0.5,56,56.8
AR-011,Bradley County,Arkansas,63.2,0.4,80,62.8
AR-013,Calhoun County,Arkansas,62.3,-0.5,58,62.8
AR-015,Carroll County,Arkansas,56,-0.8,50,56.8
AR-017,Chicot County,Arkansas,63.8,0.2,71,63.6
AR-019,Clark County,Arkansas,61,-1.1,44,62.1
AR-021,Clay County,Arkansas,57.3,-1.8,28,59.1
AR-023,Cleburne County,Arkansas,58.6,-0.4,54,59
AR-025,Cleveland County,Arkansas,61.8,-0.6,59,62.4
AR-027,Columbia County,Arkansas,63,-0.2,62,63.2
AR-029,Conway County,Arkansas,59.8,-0.5,58,60.3
AR-031,Craighead County,Arkansas,58.2,-1.5,35,59.7
AR-033,Crawford County,Arkansas,58.3,-1.1,42,59.4
AR-035,Crittenden County,Arkansas,60.6,-0.8,54,61.4
AR-037,Cross County,Arkansas,59.9,-1.1,47,61
AR-039,Dallas County,Arkansas,60.8,-1.5,32,62.3
AR-041,Desha County,Arkansas,62.5,-0.3,59,62.8
AR-043,Drew County,Arkansas,63.1,0.3,76,62.8
AR-045,Faulkner County,Arkansas,59.8,-0.8,50,60.6
AR-047,Franklin County,Arkansas,58.1,-1.3,42,59.4
AR-049,Fulton County,Arkansas,56.3,-0.7,49,57
AR-051,Garland County,Arkansas,60.6,-0.2,61,60.8
AR-053,Grant County,Arkansas,60.8,-1.4,34,62.2
AR-055,Greene County,Arkansas,57.6,-1.7,30,59.3
AR-057,Hempstead County,Arkansas,62.1,-0.3,62,62.4
AR-059,Hot Spring County,Arkansas,61,-0.8,51,61.8
AR-061,Howard County,Arkansas,61.1,-0,68,61.1
AR-063,Independence County,Arkansas,57.8,-1.2,40,59
AR-065,Izard County,Arkansas,56.4,-1.3,36,57.7
AR-067,Jackson County,Arkansas,58.4,-1.4,36,59.8
AR-069,Jefferson County,Arkansas,61.6,-0.7,52,62.3
AR-071,Johnson County,Arkansas,57.8,-0.9,49,58.7
AR-073,Lafayette County,Arkansas,63.8,0.6,82,63.2
AR-075,Lawrence County,Arkansas,57.2,-1.8,28,59
AR-077,Lee County,Arkansas,61.1,-0.5,52,61.6
AR-079,Lincoln County,Arkansas,62.5,0,67,62.5
AR-081,Little River County,Arkansas,63.5,1.2,85,62.3
AR-083,Logan County,Arkansas,59.3,-0.9,50,60.2
AR-085,Lonoke County,Arkansas,60.7,-1,45,61.7
AR-087,Madison County,Arkansas,55.8,-0.7,54,56.5
AR-089,Marion County,Arkansas,56.6,-0.6,51,57.2
AR-091,Miller County,Arkansas,64.4,1.2,90,63.2
AR-093,Mississippi County,Arkansas,58.9,-1.4,36,60.3
AR-095,Monroe County,Arkansas,61.2,-0.6,53,61.8
AR-097,Montgomery County,Arkansas,60.6,0.5,76,60.1
AR-099,Nevada County,Arkansas,61.6,-1,48,62.6
AR-101,Newton County,Arkansas,55.7,-0.7,51,56.4
AR-103,Ouachita County,Arkansas,61.7,-1.3,43,63
AR-105,Perry County,Arkansas,59.9,-0.9,45,60.8
AR-107,Phillips County,Arkansas,61.5,-0.5,54,62
AR-109,Pike County,Arkansas,60.8,-0.2,62,61
AR-111,Poinsett County,Arkansas,58.9,-1.4,38,60.3
AR-113,Polk County,Arkansas,59.3,-0,67,59.3
AR-115,Pope County,Arkansas,58.8,-0.4,61,59.2
AR-117,Prairie County,Arkansas,60.9,-0.8,51,61.7
AR-119,Pulaski County,Arkansas,60.8,-0.8,48,61.6
AR-121,Randolph County,Arkansas,57,-1.4,33,58.4
AR-123,St. Francis County,Arkansas,60.7,-0.7,54,61.4
AR-125,Saline County,Arkansas,60.4,-0.9,44,61.3
AR-127,Scott County,Arkansas,59.4,-0.4,59,59.8
AR-129,Searcy County,Arkansas,56.5,-0.6,49,57.1
AR-131,Sebastian County,Arkansas,60.1,-0.3,61,60.4
AR-133,Sevier County,Arkansas,62.3,0.8,82,61.5
AR-135,Sharp County,Arkansas,55.8,-2,25,57.8
AR-137,Stone County,Arkansas,57.2,-0.7,48,57.9
AR-139,Union County,Arkansas,63.6,0.4,80,63.2
AR-141,Van Buren County,Arkansas,57.8,-0.6,53,58.4
AR-143,Washington County,Arkansas,56.8,-0.6,57,57.4
AR-145,White County,Arkansas,59.9,-0.5,52,60.4
AR-147,Woodruff County,Arkansas,59.8,-1.1,46,60.9
AR-149,Yell County,Arkansas,59.8,-0.8,52,60.6
CA-001,Alameda County,California,57.2,2,101,55.2
CA-003,Alpine County,California,39.6,0.9,74,38.7
CA-005,Amador County,California,54,0.8,79,53.2
CA-007,Butte County,California,57,1.4,85,55.6
CA-009,Calaveras County,California,54.6,1.1,82,53.5
CA-011,Colusa County,California,58.5,1.2,82,57.3
CA-013,Contra Costa County,California,58.6,1.9,100,56.7
CA-015,Del Norte County,California,45.2,-1.8,25,47
CA-017,El Dorado County,California,49.3,0.6,72,48.7
CA-019,Fresno County,California,52.8,2.1,94,50.7
CA-021,Glenn County,California,56.6,1,78,55.6
CA-023,Humboldt County,California,48.7,-1,41,49.7
CA-025,Imperial County,California,74.2,4.4,118,69.8
CA-027,Inyo County,California,59.7,3,100,56.7
CA-029,Kern County,California,59.5,2.5,95,57
CA-031,Kings County,California,62.3,1.9,94,60.4
CA-033,Lake County,California,52,0.4,65,51.6
CA-035,Lassen County,California,41.5,-1.3,43,42.8
CA-037,Los Angeles County,California,60.7,4.6,118,56.1
CA-039,Madera County,California,52.6,1.1,81,51.5
CA-041,Marin County,California,53.6,0.7,74,52.9
CA-043,Mariposa County,California,50.4,0.1,58,50.3
CA-045,Mendocino County,California,50.8,-0,60,50.8
CA-047,Merced County,California,59.9,1.1,87,58.8
CA-049,Modoc County,California,41.3,-1.1,49,42.4
CA-051,Mono County,California,41.1,1.7,87,39.4
CA-053,Monterey County,California,55.6,1.8,96,53.8
CA-055,Napa County,California,56.7,1.6,92,55.1
CA-057,Nevada County,California,47.8,0.2,66,47.6
CA-059,Orange County,California,63.9,4.6,124,59.3
CA-061,Placer County,California,49.3,0.3,66,49
CA-063,Plumas County,California,42.4,-0.8,52,43.2
CA-065,Riverside County,California,68.6,4.9,124,63.7
CA-067,Sacramento County,California,60.7,1.6,91,59.1
CA-069,San Benito County,California,55.1,1.8,94,53.4
CA-071,San Bernardino County,California,66.6,4.2,115,62.4
CA-073,San Diego County,California,61.4,3.9,118,57.5
CA-075,San Francisco County,California,55.2,0.8,80,54.4
CA-077,San Joaquin County,California,61.4,2.5,104,58.9
CA-079,San Luis Obispo County,California,57.2,2.9,108,54.3
CA-081,San Mateo County,California,54.2,1.1,89,53.1
CA-083,Santa Barbara County,California,56.4,3.8,112,52.6
CA-085,Santa Clara County,California,55.1,1.7,98,53.4
CA-087,Santa Cruz County,California,54.4,1.4,94,53
CA-089,Shasta County,California,50.1,-0.6,56,50.7
CA-091,Sierra County,California,42.8,0.3,65,42.5
CA-093,Siskiyou County,California,42.1,-1.8,36,43.9
CA-095,Solano County,California,59.7,1.8,96,57.9
CA-097,Sonoma County,California,54.1,0.8,80,53.3
CA-099,Stanislaus County,California,59.5,1.5,95,58
CA-101,Sutter County,California,61.2,1.5,90,59.7
CA-103,Tehama County,California,54.7,0.9,74,53.8
CA-105,Trinity County,California,47,-0.4,56,47.4
CA-107,Tulare County,California,50.7,1.4,85,49.3
CA-109,Tuolumne County,California,45.2,0.2,63,45
CA-111,Ventura County,California,55.6,4,117,51.6
CA-113,Yolo County,California,60,1.6,89,58.4
CA-115,Yuba County,California,57.7,0.9,77,56.8
CO-001,Adams County,Colorado,47.4,1,80,46.4
CO-003,Alamosa County,Colorado,43.4,2.2,106,41.2
CO-005,Arapahoe County,Colorado,46.7,0.9,74,45.8
CO-007,Archuleta County,Colorado,42.8,2.4,105,40.4
CO-009,Baca County,Colorado,53.3,1.7,93,51.6
CO-011,Bent County,Colorado,53.7,2.2,97,51.5
CO-013,Boulder County,Colorado,41.6,0.8,74,40.8
CO-014,Broomfield County,Colorado,48.7,1.5,84,47.2
CO-015,Chaffee County,Colorado,35.7,0.9,70,34.8
CO-017,Cheyenne County,Colorado,50.5,1.7,92,48.8
CO-019,Clear Creek County,Colorado,33,-0,54,33
CO-021,Conejos County,Colorado,39.3,1.6,91,37.7
CO-023,Costilla County,Colorado,41.6,2.5,106,39.1
CO-025,Crowley County,Colorado,51.8,2.6,102,49.2
CO-027,Custer County,Colorado,40.4,2.6,106,37.8
CO-029,Delta County,Colorado,45.3,1.8,89,43.5
CO-031,Denver County,Colorado,48.4,1.3,80,47.1
CO-033,Dolores County,Colorado,41.4,2.5,102,38.9
CO-035,Douglas County,Colorado,44.8,1.4,86,43.4
CO-037,Eagle County,Colorado,36.2,-0.1,55,36.3
CO-039,Elbert County,Colorado,46,1.7,91,44.3
CO-041,El Paso County,Colorado,46.8,2.4,103,44.4
CO-043,Fremont County,Colorado,44,1.7,90,42.3
CO-045,Garfield County,Colorado,40.6,0.8,74,39.8
CO-047,Gilpin County,Colorado,34.7,-0.1,52,34.8
CO-049,Grand County,Colorado,34,0,56,34
CO-051,Gunnison County,Colorado,36.7,1.8,87,34.9
CO-053,Hinsdale County,Colorado,34.2,2.8,104,31.4
CO-055,Huerfano County,Colorado,45.6,2.3,104,43.3
CO-057,Jackson County,Colorado,32.9,-0.4,53,33.3
CO-059,Jefferson County,Colorado,43.3,1.1,79,42.2
CO-061,Kiowa County,Colorado,52,1.7,91,50.3
CO-063,Kit Carson County,Colorado,48.8,0.8,73,48
CO-065,Lake County,Colorado,31.2,0.3,59,30.9
CO-067,La Plata County,Colorado,43.8,2.9,111,40.9
CO-069,Larimer County,Colorado,39,1.2,77,37.8
CO-071,Las Animas County,Colorado,50.5,2.5,105,48
CO-073,Lincoln County,Colorado,48.3,1.6,88,46.7
CO-075,Logan County,Colorado,46.1,-1,47,47.1
CO-077,Mesa County,Colorado,46,2.3,99,43.7
CO-079,Mineral County,Colorado,35.4,2.5,106,32.9
CO-081,Moffat County,Colorado,41.3,0.4,67,40.9
CO-083,Montezuma County,Colorado,47.4,2.3,104,45.1
CO-085,Montrose County,Colorado,46.4,2.6,101,43.8
CO-087,Morgan County,Colorado,47.8,1.4,80,46.4
CO-089,Otero County,Colorado,53.3,2.6,104,50.7
CO-091,Ouray County,Colorado,39.9,2.9,103,37
CO-093,Park County,Colorado,35.2,0.4,61,34.8
CO-095,Phillips County,Colorado,47,-0.3,56,47.3
CO-097,Pitkin County,Colorado,34.8,0.6,69,34.2
CO-099,Prowers County,Colorado,53.6,1.8,90,51.8
CO-101,Pueblo County,Colorado,51.6,2.5,102,49.1
CO-103,Rio Blanco County,Colorado,41.1,0.4,71,40.7
CO-105,Rio Grande County,Colorado,39.8,2.7,107,37.1
CO-107,Routt County,Colorado,36.8,0.1,58,36.7
CO-109,Saguache County,Colorado,38.2,1.6,86,36.6
CO-111,San Juan County,Colorado,33,3.4,105,29.6
CO-113,San Miguel County,Colorado,42.9,2.4,97,40.5
CO-115,Sedgwick County,Colorado,47,-0.5,51,47.5
CO-117,Summit County,Colorado,31.8,-0.3,48,32.1
CO-119,Teller County,Colorado,38.2,1.6,91,36.6
CO-121,Washington County,Colorado,46.4,-0.3,55,46.7
CO-123,Weld County,Colorado,46.5,0.9,74,45.6
CO-125,Yuma County,Colorado,47.8,-0.3,58,48.1
CT-001,Fairfield County,Connecticut,49.1,1.9,89,47.2
CT-003,Hartford County,Connecticut,48.2,1.6,85,46.6
CT-005,Litchfield County,Connecticut,45.7,1.3,82,44.4
CT-007,Middlesex County,Connecticut,48.1,1.6,86,46.5
CT-009,New Haven County,Connecticut,48.2,1.6,86,46.6
CT-011,New London County,Connecticut,48,2,91,46
CT-013,Tolland County,Connecticut,47.3,1.7,87,45.6
CT-015,Windham County,Connecticut,47.3,1.7,86,45.6
DE-001,Kent County,Delaware,52.9,0.9,75,52
DE-003,New Castle County,Delaware,52.3,0.9,78,51.4
DE-005,Sussex County,Delaware,53.9,1.6,86,52.3
FL-001,Alachua County,Florida,69.5,1.5,96,68
FL-003,Baker County,Florida,68.2,1.4,95,66.8
FL-005,Bay County,Florida,68.7,1.9,102,66.8
FL-007,Bradford County,Florida,69,1.6,98,67.4
FL-009,Brevard County,Florida,73,2.6,110,70.4
FL-011,Broward County,Florida,76.6,3.8,124,72.8
FL-013,Calhoun County,Florida,68,1.5,98,66.5
FL-015,Charlotte County,Florida,75.1,3.2,117,71.9
FL-017,Citrus County,Florida,72.1,3,113,69.1
FL-019,Clay County,Florida,70.2,2.8,109,67.4
FL-021,Collier County,Florida,76.4,3.8,124,72.6
FL-023,Columbia County,Florida,68,1,91,67
FL-027,DeSoto County,Florida,73.8,2.5,112,71.3
FL-029,Dixie County,Florida,70.2,3,111,67.2
FL-031,Duval County,Florida,70,3.1,114,66.9
FL-033,Escambia County,Florida,67.6,1.1,93,66.5
FL-035,Flagler County,Florida,72.3,4,121,68.3
FL-037,Franklin County,Florida,68.6,1.6,98,67
FL-039,Gadsden County,Florida,67.8,1.5,96,66.3
FL-041,Gilchrist County,Florida,69.6,2.3,102,67.3
FL-043,Glades County,Florida,74.5,2.9,114,71.6
FL-045,Gulf County,Florida,68.6,2,100,66.6
FL-047,Hamilton County,Florida,67.9,1.2,91,66.7
FL-049,Hardee County,Florida,73.8,3,114,70.8
FL-051,Hendry County,Florida,75.3,3.3,117,72
FL-053,Hernando County,Florida,73.2,4,121,69.2
FL-055,Highlands County,Florida,74.2,3.1,114,71.1
FL-057,Hillsborough County,Florida,74.3,4,120,70.3
FL-059,Holmes County,Florida,66.6,0.4,76,66.2
FL-061,Indian River County,Florida,73.4,3,112,70.4
FL-063,Jackson County,Florida,66.9,0.2,70,66.7
FL-065,Jefferson County,Florida,68.4,1.9,101,66.5
FL-067,Lafayette County,Florida,69.4,2.5,105,66.9
FL-069,Lake County,Florida,72.6,3,115,69.6
FL-071,Lee County,Florida,76.6,4.2,123,72.4
FL-073,Leon County,Florida,68,1.6,97,66.4
FL-075,Levy County,Florida,71,3.1,113,67.9
FL-077,Liberty County,Florida,68.3,1.9,98,66.4
FL-079,Madison County,Florida,68.6,2.1,101,66.5
FL-081,Manatee County,Florida,73.8,3.1,116,70.7
FL-083,Marion County,Florida,71.2,2.4,107,68.8
FL-085,Martin County,Florida,75.3,3.6,120,71.7
FL-086,Miami-Dade County,Florida,77.1,4,124,73.1
FL-087,Monroe County,Florida,77.6,3.9,124,73.7
FL-089,Nassau County,Florida,69,2.5,108,66.5
FL-091,Okaloosa County,Florida,67.2,1.2,93,66
FL-093,Okeechobee County,Florida,74.1,3.2,116,70.9
FL-095,Orange County,Florida,73.4,3,115,70.4
FL-097,Osceola County,Florida,73.7,3.1,113,70.6
FL-099,Palm Beach County,Florida,75.8,3.6,121,72.2
FL-101,Pasco County,Florida,73.7,4.2,122,69.5
FL-103,Pinellas County,Florida,75.3,4.5,124,70.8
FL-105,Polk County,Florida,74,3.3,114,70.7
FL-107,Putnam County,Florida,71.3,3.1,115,68.2
FL-109,St. Johns County,Florida,71.6,4.1,124,67.5
FL-111,St. Lucie County,Florida,74.3,3.1,118,71.2
FL-113,Santa Rosa County,Florida,67.2,0.8,87,66.4
FL-115,Sarasota County,Florida,73.7,2.4,110,71.3
FL-117,Seminole County,Florida,73.2,3.1,116,70.1
FL-119,Sumter County,Florida,72.2,2.8,111,69.4
FL-121,Suwannee County,Florida,68.6,1.7,101,66.9
FL-123,Taylor County,Florida,69.8,2.8,113,67
FL-125,Union County,Florida,68.4,1.2,93,67.2
FL-127,Volusia County,Florida,72.9,3.6,118,69.3
FL-129,Wakulla County,Florida,68.5,1.7,95,66.8
FL-131,Walton County,Florida,67.3,1.3,90,66
FL-133,Washington County,Florida,67.4,0.8,84,66.6
GA-001,Appling County,Georgia,65.6,0,68,65.6
GA-003,Atkinson County,Georgia,65.4,-0.3,57,65.7
GA-005,Bacon County,Georgia,65.5,-0.2,62,65.7
GA-007,Baker County,Georgia,66.2,0.2,70,66
GA-009,Baldwin County,Georgia,62.9,-0.1,61,63
GA-011,Banks County,Georgia,59.7,-0.2,57,59.9
GA-013,Barrow County,Georgia,60.1,0.1,61,60
GA-015,Bartow County,Georgia,58.4,-1.6,29,60
GA-017,Ben Hill County,Georgia,64.7,-0.3,59,65
GA-019,Berrien County,Georgia,65.1,-0.4,58,65.5
GA-021,Bibb County,Georgia,63.2,-0,61,63.2
GA-023,Bleckley County,Georgia,63.9,-0.3,58,64.2
GA-025,Brantley County,Georgia,67.1,1.5,98,65.6
GA-027,Brooks County,Georgia,66.4,0.6,82,65.8
GA-029,Bryan County,Georgia,66.3,0.9,80,65.4
GA-031,Bulloch County,Georgia,65.4,0.7,75,64.7
GA-033,Burke County,Georgia,63.2,-0,62,63.2
GA-035,Butts County,Georgia,61.4,-0.1,58,61.5
GA-037,Calhoun County,Georgia,65.8,0.3,72,65.5
GA-039,Camden County,Georgia,68.6,2.5,107,66.1
GA-043,Candler County,Georgia,65.2,0.4,74,64.8
GA-045,Carroll County,Georgia,59.7,0.2,63,59.5
GA-047,Catoosa County,Georgia,58.8,-0.3,56,59.1
GA-049,Charlton County,Georgia,68.1,1.9,104,66.2
GA-051,Chatham County,Georgia,66.4,1.2,89,65.2
GA-053,Chattahoochee County,Georgia,62.4,-1.3,39,63.7
GA-055,Chattooga County,Georgia,58.5,-1.2,37,59.7
GA-057,Cherokee County,Georgia,57.7,-1.4,33,59.1
GA-059,Clarke County,Georgia,60.1,-0.4,55,60.5
GA-061,Clay County,Georgia,65.2,0.1,68,65.1
GA-063,Clayton County,Georgia,61,0.4,73,60.6
GA-065,Clinch County,Georgia,66.6,0.4,77,66.2
GA-067,Cobb County,Georgia,59.4,-0.3,54,59.7
GA-069,Coffee County,Georgia,65.1,-0.3,61,65.4
GA-071,Colquitt County,Georgia,65.5,0.1,71,65.4
GA-073,Columbia County,Georgia,62.6,0.3,69,62.3
GA-075,Cook County,Georgia,65.3,-0.2,60,65.5
GA-077,Coweta County,Georgia,60.8,0.1,66,60.7
GA-079,Crawford County,Georgia,62.7,-0.3,60,63
GA-081,Crisp County,Georgia,65,0.7,76,64.3
GA-083,Dade County,Georgia,57.9,-0.7,50,58.6
GA-085,Dawson County,Georgia,57,-1,42,58
GA-087,Decatur County,Georgia,67.1,0.8,84,66.3
GA-089,DeKalb County,Georgia,60.4,0.4,73,60
GA-091,Dodge County,Georgia,64,-0.6,51,64.6
GA-093,Dooly County,Georgia,64.5,0.4,75,64.1
GA-095,Dougherty County,Georgia,66,0.4,76,65.6
GA-097,Douglas County,Georgia,60,0.3,68,59.7
GA-099,Early County,Georgia,66,0.1,71,65.9
GA-101,Echols County,Georgia,67.2,0.8,86,66.4
GA-103,Effingham County,Georgia,65.6,1,80,64.6
GA-105,Elbert County,Georgia,60.1,-0.4,56,60.5
GA-107,Emanuel County,Georgia,64,-0.3,57,64.3
GA-109,Evans County,Georgia,65.9,0.5,76,65.4
GA-111,Fannin County,Georgia,54.5,-1.4,36,55.9
GA-113,Fayette County,Georgia,61.2,0.4,74,60.8
GA-115,Floyd County,Georgia,59.2,-1,40,60.2
GA-117,Forsyth County,Georgia,58.3,-0.5,52,58.8
GA-119,Franklin County,Georgia,59.4,-0.6,52,60
GA-121,Fulton County,Georgia,60.1,0.3,70,59.8
GA-123,Gilmer County,Georgia,55.4,-1.4,33,56.8
GA-125,Glascock County,Georgia,62.2,-0.4,57,62.6
GA-127,Glynn County,Georgia,68.2,2.1,105,66.1
GA-129,Gordon County,Georgia,58.2,-1.6,28,59.8
GA-131,Grady County,Georgia,66.8,0.8,85,66
GA-133,Greene County,Georgia,61.2,-0.2,54,61.4
GA-135,Gwinnett County,Georgia,59.7,0.1,68,59.6
GA-137,Habersham County,Georgia,57.5,-0.7,51,58.2
GA-139,Hall County,Georgia,59,-0.1,58,59.1
GA-141,Hancock County,Georgia,62.2,-0.2,60,62.4
GA-143,Haralson County,Georgia,59.2,0.1,63,59.1
GA-145,Harris County,Georgia,60.8,-1.3,41,62.1
GA-147,Hart County,Georgia,59.5,-0.4,54,59.9
GA-149,Heard County,Georgia,60.3,-0.3,56,60.6
GA-151,Henry County,Georgia,61.1,0,64,61.1
GA-153,Houston County,Georgia,63.9,0,64,63.9
GA-155,Irwin County,Georgia,64.7,-0.3,54,65
GA-157,Jackson County,Georgia,60,-0.1,59,60.1
GA-159,Jasper County,Georgia,61.5,-0,60,61.5
GA-161,Jeff Davis County,Georgia,65,-0.3,61,65.3
GA-163,Jefferson County,Georgia,62.4,-0.6,51,63
GA-165,Jenkins County,Georgia,63.8,0.1,70,63.7
GA-167,Johnson County,Georgia,63.4,-0.5,58,63.9
GA-169,Jones County,Georgia,62.6,0,60,62.6
GA-171,Lamar County,Georgia,61.6,-0.2,61,61.8
GA-173,Lanier County,Georgia,65.8,0.1,69,65.8
GA-175,Laurens County,Georgia,64,-0.4,57,64.4
GA-177,Lee County,Georgia,65.5,0.5,75,65
GA-179,Liberty County,Georgia,66.6,1,87,65.6
GA-181,Lincoln County,Georgia,61.2,-0.4,57,61.6
GA-183,Long County,Georgia,66.6,0.8,85,65.8
GA-185,Lowndes County,Georgia,66.5,0.7,83,65.8
GA-187,Lumpkin County,Georgia,56.2,-1,46,57.2
GA-189,McDuffie County,Georgia,61.8,-0.2,58,62
GA-191,McIntosh County,Georgia,67.6,1.7,102,65.9
GA-193,Macon County,Georgia,63.7,-0,66,63.7
GA-195,Madison County,Georgia,59.6,-0.5,51,60.1
GA-197,Marion County,Georgia,62.6,-0.7,53,63.3
GA-199,Meriwether County,Georgia,60.9,-0.4,56,61.3
GA-201,Miller County,Georgia,66.3,0.2,70,66.1
GA-205,Mitchell County,Georgia,66.1,0.3,71,65.8
GA-207,Monroe County,Georgia,62,-0.2,57,62.2
GA-209,Montgomery County,Georgia,64.8,-0.2,60,65
GA-211,Morgan County,Georgia,61.1,-0.1,59,61.2
GA-213,Murray County,Georgia,57.8,-1.1,43,58.9
GA-215,Muscogee County,Georgia,62,-1.3,42,63.3
GA-217,Newton County,Georgia,60.9,0,63,60.9
GA-219,Oconee County,Georgia,60.4,-0.3,54,60.7
GA-221,Oglethorpe County,Georgia,60.3,-0.4,54,60.7
